Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,mama,fama,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLINNECK,CDLINVERTEDHAMMER,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMORNINGSTAR,CDLRICKSHAWMAN,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLXSIDEGAP3METHODS,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,ATR,NATR,TRANGE,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,TRIX,ULTOSC,WILLR
1431023400.0,61.35,62.5,63.4,61.5,62.75,62.6,62.66,6096233,3.819627988e+13,24168,971068,0.1593,68.1014832747,63.55,58.9985167253,62.5335474604,64.6376384188,65.6178552632,66.0153377457,63.8983333333,65.2671734315,65.9274053837,64.225,65.15,69.45,-69.45,63.8983333333,62.7883347502,63.6144689754,65.3675,64.2944086022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150669471.753,-3709012.50651,-78627465.0,18.9317327878,26.1316515747,-1.65239374475,3.14675617225,0.440435194861,0.946264154277,1.0,3.46788705975,5.53975568649,2.05,17.0948578718,22.6202334327,-1.21506410256,64.2857142857,0.0,-64.2857142857,0.0526315789474,-49.9677211104,-7.1991187237,4.45667090546,-0.849292609564,-0.671619180824,-0.17767342874,-1.21506410256,0.977243589744,-2.19230769231,-0.802523793136,-0.633258610484,-0.169265182652,35.6422433083,21.7541794631,10.5617398601,-2.2,23.7836506905,11.5470561389,-1.88618225964,-3.3950617284,-0.033950617284,0.966049382716,96.6049382716,46.4004406381,24.6819591647,43.1518182566,26.2626262626,24.6819591647,20.5035336276,31.1855818604,-0.313139433068,40.9451168007,-73.6111111111
1431282600.0,62.6,63.0,66.15,63.0,64.7,64.8,64.65,6370421,4.118624905e+13,25170,1119331,0.1757,68.5188208089,63.94,59.3611791911,62.689569343,64.6481133596,65.5016578947,66.0052466371,63.98,65.2438147599,65.9103156181,64.225,64.825,68.674,-68.674,63.98,62.9552964004,63.8369108027,65.358125,64.3525806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149759411.61,-3146434.49461,-72257044.0,18.7787529125,41.0071237255,-0.122444737048,5.94046152974,0.656152858822,0.997572715544,1.0,3.47375226976,5.36072881136,3.55,16.9983057085,21.7219691412,-1.46923076923,57.1428571429,0.0,-57.1428571429,0.571428571429,38.6369090473,1.33468349177,15.7431275861,-0.684099009283,-0.674115146516,-0.0099838627668,-1.46923076923,0.468981481481,-1.93821225071,-0.648112221352,-0.636229332657,-0.0118828886947,42.1089236484,20.1662018118,9.80732987008,1.15,27.7021826512,13.4722664147,-2.27455416952,1.80675569521,0.0180675569521,1.01806755695,101.806755695,50.6673417459,30.1703405152,32.569814179,48.4848484848,30.1703405152,54.6396961556,34.630424227,-0.306319145852,45.0997651864,-50.2463054187
1431369000.0,64.8,65.2,65.5,60.8,61.5,61.25,62.49,7172501,4.481845354e+13,27196,2093965,0.2919,65.1899806949,62.6,60.0100193051,62.3916048538,64.4288802396,65.1468421053,65.9854537271,63.98,63.2469073799,65.2444635585,64.225,64.825,67.96008,-67.96008,63.98,62.886155732,63.3912723577,65.2975,64.1764516129,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155558454.971,-4475399.60531,-79429545.0,18.6703288111,51.0078572383,3.28969328935,3.18902405602,0.777232255798,0.99450755154,1.0,3.56134139335,5.81443492792,4.7,16.1449778375,20.3940862818,-1.84198717949,50.0,64.2857142857,14.2857142857,-0.840425531915,-40.1065956029,-10.9801506905,5.05171551382,-0.830068706962,-0.705305858605,-0.124762848357,-1.84198717949,-0.0922720797721,-1.74971509972,-0.785664860547,-0.666116438235,-0.119548422312,41.5965238625,22.6776733383,11.3068063079,-0.2,25.0908007548,12.5099616708,-2.84823614539,-0.325467860049,-0.00325467860049,0.9967453214,99.67453214,44.5099246548,29.3249959917,28.0590985572,13.2275132275,29.3249959917,9.84446035129,28.3292300448,-0.300439961954,41.5689435823,-85.2216748768
1431455400.0,61.25,62.0,64.65,61.75,64.5,64.3,63.48,9678038,6.1432395075e+13,35709,1801397,0.1861,65.7962561196,62.86,59.9237438804,62.5069487093,64.4205653854,64.7168421053,65.9662262874,64.12,63.2995620109,65.1958410198,64.225,64.825,67.3032736,-67.3032736,64.12,62.9577049654,63.557802264,65.211875,64.1970967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148216495.109,-2276134.5031,-69751507.0,18.6862458729,59.5480341862,2.66238326803,-4.22213471058,0.862054354772,0.967937392923,1.0,3.54981700811,5.52071074357,3.4,15.3526019572,19.1710253066,-1.92628205128,42.8571428571,57.1428571429,14.2857142857,0.793103448276,12.3108384458,0.237315048416,5.05171551382,-0.691668114467,-0.702578309777,0.0109101953107,-1.92628205128,-0.576068376068,-1.35021367521,-0.656226893432,-0.664138529275,0.00791163584227,49.2475437893,21.1262026183,10.4991772859,1.4,23.3742382957,11.61639298,-2.97221645253,2.22575516693,0.0222575516693,1.02225755167,102.225755167,50.1186575242,43.8770202998,34.4574522689,69.918699187,43.8770202998,91.9662869398,52.1501478155,-0.29415411281,42.9664543824,-55.1724137931
1431541800.0,64.3,63.65,66.0,63.1,65.95,65.3,64.52,9189239,5.92902241e+13,33960,1417044,0.1542,66.6606477708,63.65,60.6393522292,62.740222786,64.4773031025,64.3236842105,65.9540145344,64.3516666667,64.2997810055,64.9718260163,64.225,64.825,66.699011712,-66.699011712,64.3516666667,63.2955010866,63.8884262542,65.1016666667,64.2732258065,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143463440.454,342821.747465,-60562268.0,18.8074369338,68.642042642,-0.751465935274,-4.57422168224,0.931323305391,0.916068713761,0.0,3.50340150753,5.36508653527,2.9,15.0351636962,18.3180894547,-1.80737179487,35.7142857143,50.0,14.2857142857,0.568965517241,74.9014675052,3.67505525991,10.9084663029,-0.495580264341,-0.66117870069,0.165598436349,-1.80737179487,-0.940883190883,-0.866488603989,-0.472073739238,-0.625725571267,0.15365183203,55.8541664745,19.8770898337,9.74923605123,3.65,24.7446357307,12.1366506243,-2.78007848705,5.92051905921,0.0592051905921,1.05920519059,105.920519059,51.83752763,55.7527873157,42.9849345357,84.1121495327,55.7527873157,100.0,67.270249097,-0.28714135415,41.7646146927,-45.3201970443
1431628200.0,65.3,66.3,66.3,64.0,65.5,65.1,65.31,6715084,4.385805985e+13,25044,971155,0.1446,67.1272470505,64.15,61.1727529494,62.9300486001,64.5174770959,63.9973684211,65.9426337859,64.5133333333,64.3397919552,64.9560251647,64.225,64.825,59.75,59.75,64.5133333333,63.7584378389,64.1441712897,64.961875,64.3215053763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143755400.628,1290150.9085,-67277352.0,18.8439951275,79.8534589648,-1.38910581323,0.0230052917557,0.984360405799,0.820616356078,0.0,3.41744425699,5.24953034869,2.3,14.8329729606,17.9277190942,-1.77788461538,28.5714285714,42.8571428571,14.2857142857,-0.521739130435,82.8153420324,2.91125032687,12.204493398,-0.352256959948,-0.599394352542,0.247137392594,-1.77788461538,-1.21574074074,-0.562143874644,-0.336972492186,-0.567974955451,0.231002463265,61.4683484043,18.9215444549,9.05286204757,4.6,24.1821294966,11.5697470083,-2.72826536033,7.60330578512,0.0760330578512,1.07603305785,107.603305785,51.4556251634,77.4042223005,59.0113433053,78.1818181818,77.4042223005,94.7881665012,95.5848178136,-0.279611225928,48.0371785301,-47.2906403941
1431887400.0,65.1,65.95,68.5,65.15,67.5,67.6,67.27,8724258,5.868788652e+13,37514,1253399,0.1437,68.807999512,64.71,60.612000488,63.4173777522,64.7163495413,63.8602631579,65.9799011363,64.7916666667,64.5028023574,64.9446945945,64.225,64.825,59.881,59.881,64.7916666667,64.5136864604,64.8230165424,64.8195833333,64.5206451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139718803.643,2844779.97794,-58553094.0,18.7466832368,97.0516043254,-0.232232056386,1.18721393801,0.992435985581,0.6149514917,1.0,3.41619823864,5.05354769029,3.4,15.2914406967,17.888340469,-1.47243589744,21.4285714286,35.7142857143,14.2857142857,0.492537313433,137.880997015,11.6712660445,21.2515212664,-0.0365220979882,-0.486819901631,0.450297803643,-1.47243589744,-1.40957977208,-0.0628561253561,-0.0394581961537,-0.462271603591,0.422813407438,66.5225553978,17.5764135731,8.40622904417,4.75,27.0629594173,12.9433365077,-2.25295473493,7.55767700875,0.0755767700875,1.07557677009,107.557677009,55.8356330223,83.5352186754,72.2307427639,88.3116883117,83.5352186754,100.0,98.2627221671,-0.270692872998,53.5585182918,-22.6600985222
1431973800.0,67.6,67.45,69.2,66.3,68.15,68.55,68.02,9644784,6.5604414805e+13,37269,999412,0.1036,69.4082711437,66.17,62.9317288563,63.9798900373,64.963681829,63.8710526316,66.0343296516,65.0533333333,66.5264011787,65.3401212406,64.525,64.825,60.22576,60.22576,65.0533333333,65.5069335006,65.5896882579,64.6885416667,64.7631182796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134397543.505,4915276.46134,-48908310.0,18.5931120654,116.062707628,-0.286905849711,1.13606354718,0.898313730784,0.324533132541,1.0,3.37932693588,4.92972565409,2.9,15.9090000226,17.9030751144,-0.997756410256,14.2857142857,28.5714285714,14.2857142857,0.379310344828,140.636344224,14.816547367,23.9372712585,0.287048202385,-0.332046280828,0.619094483213,-0.997756410256,-1.47930911681,0.481552706553,0.266156323808,-0.316586018112,0.58274234192,68.0730347098,16.499030494,7.80578411244,0.6,26.8836636769,12.7188124714,-1.5220856436,0.883002207506,0.00883002207506,1.00883002208,100.883002208,57.4082736835,85.9228914262,82.2874441341,91.2751677852,85.9228914262,100.0,98.2627221671,-0.260285875928,54.981450021,-13.3004926108
1432060200.0,68.55,69.0,69.1,65.0,65.8,65.9,66.89,8468844,5.6646743665e+13,33386,1844910,0.2178,69.1988004725,66.49,63.7811995275,64.1602784573,65.0240894529,63.8947953216,66.0323011662,65.2483333333,66.2132005894,65.5583910778,64.525,64.825,60.7642144,60.7642144,65.2483333333,66.2170698228,65.7784588277,64.566875,64.8177419355,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139148358.432,3803831.50407,-57377154.0,18.4603585039,143.530361312,0.297361156116,3.70217358457,0.594396735608,-0.148333474657,1.0,3.43080358332,5.20607524024,4.1,15.9171592486,17.9132868822,-0.510897435897,7.14285714286,21.4285714286,14.2857142857,-0.756097560976,80.6821648667,3.72140605649,16.0232291872,0.325890480997,-0.200458928463,0.52634940946,-0.510897435897,-1.44654558405,0.935648148148,0.304701481485,-0.192328518192,0.497029999677,65.2479179093,17.7972268248,8.54822810441,2.9,24.5888441149,11.8103258663,-0.782154703723,4.60317460317,0.0460317460317,1.04603174603,104.603174603,51.8607030282,75.1628318137,81.5403139718,45.9016393443,75.1628318137,6.80500223469,68.9350007449,-0.249736157092,50.6375595568,-39.4088669951
1432146600.0,65.9,66.0,66.25,64.1,64.5,64.7,64.95,4510381,2.9294724495e+13,20812,763206,0.1692,69.3213386793,66.37,63.4186613207,64.1755391726,65.0031804559,63.9467251462,66.0188856462,65.3683333333,66.1375405599,65.5728698148,64.9,64.95,61.270361536,61.270361536,65.3683333333,66.4421471538,65.7231569918,64.4460416667,64.7823655914,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141141317.478,2369223.27911,-61887535.0,18.3623676112,158.767308224,2.3527445425,2.74375216923,0.362156475686,-0.403023173806,1.0,3.33931761308,5.16123278683,2.15,15.5481200279,17.3799538641,-0.458653846154,0.0,14.2857142857,14.2857142857,-0.604651162791,12.3478387638,-0.946460264528,10.7506101578,0.256882118303,-0.10899071911,0.365872837413,-0.458653846154,-1.3625,0.903846153846,0.241579720042,-0.105546870545,0.347126590587,66.4547217709,18.9038681548,8.83764038267,3.35,23.4580307629,10.9667311616,-0.705663056986,5.46047269764,0.0546047269764,1.05460472698,105.460472698,49.5267698677,50.2127818637,70.4328350346,13.4615384615,50.2127818637,0.0,35.6016674116,-0.239595190584,54.4869239183,-52.5252525253
1432233000.0,64.7,64.95,65.1,63.5,63.8,64.05,64.32,4879945,3.1386915065e+13,22592,800578,0.1641,69.5584702441,66.16,62.7615297559,64.1099118103,64.9416849427,64.0301900585,66.0067031845,65.415,66.0331635319,65.5843771578,64.9,64.95,61.7461398438,61.7461398438,65.415,66.2356656454,65.5538180406,64.3377083333,64.697311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142666300.291,1081732.35773,-66767480.0,18.3853209228,172.198000437,2.18773327188,0.883973453475,0.135750148412,-0.604571316436,1.0,3.21508064072,5.01964190588,1.6,14.9554928149,17.1165842816,-0.0634615384616,21.4285714286,7.14285714286,-14.2857142857,-0.5625,-30.7128768667,-3.48032063488,7.25133904613,0.148036453876,-0.0575852845125,0.205621738388,-0.0634615384615,-1.2063034188,1.14284188034,0.140482463257,-0.056341003785,0.196823467042,62.6376813817,19.5649006468,8.80638035533,1.45,22.6241734499,10.1833932215,-0.0981033355135,2.31629392971,0.0231629392971,1.0231629393,102.31629393,48.2598396826,23.0041002043,49.4599046272,9.64912280702,23.0041002043,0.0,2.26833407823,-0.230101777408,48.9460963558,-59.0909090909
1432492200.0,64.05,64.1,65.9,63.5,63.95,63.95,64.47,5877202,3.7887938725e+13,26379,874859,0.1489,68.8456112191,65.43,62.0143887809,64.0397429665,64.8777052689,64.0775877193,65.9967322351,65.4316666667,65.5337035356,65.5783023953,64.9,64.725,62.1933714532,62.1933714532,65.4316666667,65.7866646192,65.3847040873,64.2429166667,64.6027956989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146339551.541,-712069.540359,-72644682.0,18.5087965117,183.544791041,2.9184006086,1.05737974374,-0.0618288138196,-0.749473495859,0.0,3.15686059495,4.93645128217,2.4,14.6927141358,16.9033453177,0.403205128205,14.2857142857,0.0,-14.2857142857,-0.0625,-12.1890547264,-3.88766632752,11.2765913072,0.0530942785682,-0.0354493718963,0.0885436504646,0.403205128205,-0.956837606838,1.36004273504,0.0519143173978,-0.0346899395484,0.0866042569463,57.1335149244,18.5024578501,8.1773531871,-0.85,23.205718431,10.2560079914,0.625721220803,-1.31172839506,-0.0131172839506,0.986882716049,98.6882716049,48.0561668362,10.3351327036,27.8506715905,7.89473684211,10.3351327036,0.0,7.13503330492e-14,-0.221231963624,42.7501526263,-58.2010582011
1432578600.0,63.95,64.0,64.65,63.1,64.0,63.75,63.83,3898677,2.488668254e+13,21473,561869,0.1441,66.0353753544,64.47,62.9046246456,63.9529885757,64.8049500903,64.1832602339,65.9376977535,65.1583333333,65.4445183588,65.5749577944,64.9,64.6,62.613769166,62.613769166,65.1583333333,65.2477311971,65.1980819742,64.133125,64.4943010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146968370.412,-1581242.72667,-76543359.0,18.4769796816,199.909260864,3.40866636367,-2.89639900513,-0.340531526947,-0.905637351622,0.0,3.04208483817,4.77189778536,1.55,14.267202423,16.1671142615,0.735576923077,7.14285714286,0.0,-7.14285714286,-0.161290322581,-39.0303030303,-4.75345355452,8.73555015663,-0.037850095574,-0.0359295166318,-0.00192057894214,0.735576923077,-0.661075498575,1.39665242165,-0.0333064233545,-0.0344132363096,0.00110681295514,62.7228297629,18.7682810235,7.99325653088,2.5,22.3611643535,9.52343599199,1.1457241276,4.08163265306,0.0408163265306,1.04081632653,104.081632653,47.6232732227,9.45906432749,14.2660990784,10.8333333333,9.45906432749,0.0,7.13503330492e-14,-0.213000703904,44.1351649083,-59.2391304348
1432665000.0,63.75,62.8,63.75,62.5,62.9,63.0,63.12,4111559,2.5952533425e+13,18636,1177465,0.2864,64.9843491216,63.89,62.7956508784,63.7825698484,64.6885016974,64.3067105263,65.8364299045,64.8216666667,65.3222924409,65.5686411606,64.9,65.0,69.2,-69.2,64.8216666667,64.6493957909,64.8968462632,64.04,64.3550537634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-147790682.212,-2054708.90046,-80654918.0,18.2327432046,212.509204099,1.15145566994,-6.12488251765,-0.537435085356,-0.976330763778,1.0,2.9140787783,4.62552187032,1.25,13.5957750771,15.3453164745,0.700961538461,0.0,57.1428571429,57.1428571429,0.16,-86.3816091954,-8.09677961006,4.86721958113,-0.168500530066,-0.0624437193187,-0.106056810748,0.700961538462,-0.382371794872,1.08333333333,-0.156186533508,-0.0587678957493,-0.0974186377589,65.6176971229,19.6639244537,8.02230963581,-1.3,21.6760308532,8.84319056399,1.09377344336,-2.02177293935,-0.0202177293935,0.979782270607,97.9782270607,45.951610195,10.6871345029,10.1604438447,13.3333333333,10.6871345029,0.0,7.13503330492e-14,-0.205633286142,40.8875697212,-73.8095238095
1432751400.0,63.0,63.25,64.85,62.15,64.4,64.55,63.57,7547041,4.7973268205e+13,32066,1657166,0.2196,64.868761617,63.86,62.851238383,63.8237223676,64.679566104,64.4221052632,65.8060825141,64.5716666667,64.9361462204,65.4105174255,64.9,65.0,69.066,-69.066,64.5716666667,64.263295694,64.9129666029,64.0022916667,64.3375268817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141920761.434,-193905.824043,-73107877.0,17.9044741368,226.030581057,-1.30683398732,-4.79484564629,-0.719710464907,-0.99983823769,0.0,2.89878743699,4.49076287683,2.7,13.4182705536,15.2082881311,1.01442307692,14.2857142857,50.0,35.7142857143,0.481481481481,-53.7453183521,-0.26377025733,11.1107117482,-0.145295023984,-0.0790139802518,-0.0662810437323,1.01442307692,-0.0721153846154,1.08653846154,-0.134793921615,-0.0739731009224,-0.0608208206923,66.169068226,18.3556777507,7.44928751897,-0.75,22.944411634,9.31153409514,1.58384626933,-1.14854517611,-0.0114854517611,0.988514548239,98.8514548239,49.8681148713,29.3888888889,16.5116959064,64.0,29.3888888889,100.0,33.3333333333,-0.19839489562,42.6689264114,-55.3571428571
1432837800.0,64.55,64.25,68.9,64.25,67.7,68.05,66.94,14821787,9.920972718e+13,55228,7019638,0.4736,68.1917984087,64.66,61.1282015913,64.2998039276,64.8970134521,64.4988888889,65.8250711831,64.4916666667,65.0918389094,65.4025504626,64.9,65.0,62.15,62.15,64.4916666667,64.5044931247,65.560722475,64.031875,64.5619354839,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132517692.262,3576845.24596,-58286090.0,17.685918101,242.391258174,-2.51524088494,-2.21883335337,-0.886132882154,-0.954285943151,1.0,3.02387404864,4.4436062434,4.65,14.5644931224,15.3547354799,1.23846153846,7.14285714286,42.8571428571,35.7142857143,0.817204301075,106.403351287,14.7571011805,29.4653865165,0.153743991026,-0.0324623859962,0.186206377022,1.23846153846,0.229095441595,1.00936609687,0.146042451105,-0.029969990517,0.176012441622,69.0353042191,16.3394864916,6.91719555333,2.95,29.9909197718,12.6964245169,1.93097658241,4.53149001536,0.0453149001536,1.04531490015,104.531490015,57.3785505902,54.9135802469,31.6632012129,87.4074074074,54.9135802469,100.0,66.6666666667,-0.189901923857,53.410526554,-13.6904761905
1433097000.0,68.05,68.75,68.75,65.55,65.7,65.85,66.84,4471266,2.988375464e+13,19342,837836,0.1874,68.5932520316,65.04,61.4867479684,64.4573329352,64.9584964552,64.5966666667,65.8253699183,64.3566666667,65.129746964,65.3957303752,65.775,65.475,62.15,62.15,64.3566666667,64.9175170497,65.7267513869,64.0985416667,64.6495698925,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136150595.887,3638333.59883,-62757356.0,17.5800360911,258.363149846,-2.67846894074,0.623173407095,-0.979445722433,-0.835201735845,1.0,3.03645447373,4.61116852503,3.2,15.6288426506,15.4907223039,1.24391025641,0.0,35.7142857143,35.7142857143,-0.90625,73.596176822,4.19087058903,29.4653865165,0.210783173829,0.0161867259687,0.19459644786,1.24391025641,0.47816951567,0.765740740741,0.200207071581,0.0160654219025,0.184141649678,70.5768197147,15.1095189534,6.42311015666,-1.75,27.733329989,11.7895370514,1.93825162811,-2.58875739645,-0.0258875739645,0.974112426036,97.4112426036,52.0954352945,68.7407407407,51.0144032922,54.8148148148,68.7407407407,53.7661428784,84.5887142928,-0.181298944425,50.9257011686,-44.966442953
1433183400.0,65.85,65.85,66.25,63.4,63.5,63.65,64.94,4821648,3.1311702515e+13,21223,1326758,0.2752,68.6030713083,65.02,61.4369286917,64.3262742085,64.8740773291,64.7583169935,65.8071795082,64.2783333333,65.0557596158,65.3872311062,65.775,65.675,62.285,62.285,64.2783333333,65.0479767548,65.4701641014,64.1964583333,64.6039784946,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140126340.729,2067720.60263,-67579004.0,17.4296341974,293.955430027,-1.74280287294,2.48313111305,-0.913861578708,-0.359094066519,0.0,3.02313629704,4.74962497571,2.85,15.5741260023,15.3046448492,1.12307692308,0.0,28.5714285714,28.5714285714,-0.771929824561,-45.6038135593,-5.20841771841,14.8628095748,0.077571329314,0.0284636466378,0.0491076826762,1.12307692308,0.659722222222,0.463354700855,0.0755416748743,0.0279606724969,0.0475810023774,64.3393106948,19.1719486058,8.11431657404,-4.9,25.865827506,10.947427262,1.74997003476,-7.1480671043,-0.071480671043,0.928519328957,92.8519328957,47.3957911408,54.8148148148,59.4897119342,22.2222222222,54.8148148148,12.6383869686,55.4681766157,-0.173535718919,45.9226094954,-78.7234042553
