Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,mama,fama,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDLADVANCEBLOCK,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHOMINGPIGEON,CDLINVERTEDHAMMER,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,ATR,NATR,TRANGE,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,TRIX,ULTOSC,WILLR
1425234600.0,593.35,597.4,601.0,573.1,584.15,585.0,583.67,4899347,2.8596147845e+14,87452,1970829,0.4023,599.761251577,576.47,553.178748423,583.618992616,566.33926547,575.513751647,562.074029271,574.883333333,577.927015149,569.081340465,576.125,576.75,550.094223764,550.094223764,574.883333333,575.684522725,584.376867092,574.865833333,575.142150538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15369675.3232,72036.4946803,23398626.0,21.1345811133,96.8693938713,-11.9522719068,-18.413014769,0.992821374709,0.61745615024,0.0,19.4741263653,3.32891048979,27.9,22.4435168058,25.3600456533,-2.99102564103,0.0,100.0,100.0,-0.444444444444,125.281602003,12.9858577495,28.7233330268,6.98247470288,7.42124226813,-0.438767565249,-2.99102564103,-2.86997863248,-0.121047008547,6.65429983158,7.10721558521,-0.452915753633,66.8794599046,13.6502317283,37.2153978116,10.85,24.6518727555,67.2097931857,-0.51738208656,1.88975006531,0.0188975006531,1.01889750065,101.889750065,56.4929288748,71.8553021507,53.6273590217,63.3447880871,71.8553021507,68.7920992711,89.5973664237,0.214422633213,51.3861981728,-32.9896907216
1425321000.0,585.0,582.5,582.5,572.0,573.0,574.1,574.72,3555077,2.0431907876e+14,61743,1904980,0.5358,599.711096981,577.65,555.588903019,583.473253866,566.839958021,574.011201581,562.269498076,576.07,577.735664392,569.297698563,577.0,576.75,553.148570338,553.148570338,576.07,577.865989557,583.577507158,574.59875,575.091612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236629.1232,-517061.443012,19843549.0,20.4493346362,133.944007036,-11.8934040842,6.36812153514,0.720018319664,0.0184295106801,0.0,19.0116887678,3.31156397279,13.0,22.7889409884,24.8097951313,-1.7266025641,7.14285714286,92.8571428571,85.7142857143,-0.8,25.856246985,4.24273554875,27.2794553616,6.33732162173,7.20445813885,-0.867136517121,-1.7266025641,-3.67763532764,1.95103276353,6.0447901829,6.89473050475,-0.84994032185,60.3491633571,13.3968030076,35.6571551108,-10.2,23.4478138039,62.4090936725,-0.298949929355,-1.74567858977,-0.0174567858977,0.982543214102,98.2543214102,52.1213677744,62.7522248656,63.1087333285,38.3734249714,62.7522248656,30.7297953196,66.5072981969,0.214056957822,51.078423037,-55.4639175258
1425407400.0,574.1,581.5,592.1,570.1,574.6,574.1,582.51,6176534,3.5978638098e+14,100471,3045438,0.4931,595.722769582,580.34,564.957230418,583.306698918,567.308347826,572.629401515,562.370898136,576.566666667,577.553881172,569.504103128,577.0,578.0,556.019656118,556.019656118,576.566666667,578.555336346,582.810245616,574.288333333,574.964516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9306107.48682,-1961670.98882,19843549.0,19.8719922512,162.741179477,-8.1904976287,16.7109859824,0.296688594076,-0.465478273469,0.0,19.2251395701,3.34874404635,22.0,23.6050701689,24.5804468159,-0.559615384615,0.0,85.7142857143,85.7142857143,-0.336363636364,43.6008931719,4.24273554875,34.214749516,5.75963961659,6.9154944344,-1.15585481781,-0.559615384615,-3.88062678063,3.32101139601,5.49755933207,6.61529627021,-1.11773693815,69.7587104122,12.3017648184,33.11021546,-2.45,25.0980010194,67.5513012673,-0.0970906179101,-0.424941462146,-0.00424941462146,0.995750585379,99.5750585379,52.1213677744,43.3282932417,59.311940086,28.2666666667,43.3282932417,0.0,33.1739648636,0.213157283538,48.6701051419,-58.4782608696
1425493800.0,574.1,576.0,577.8,567.7,570.6,570.7,570.93,3318912,1.89487619685e+14,54186,1643994,0.4953,596.369101631,579.45,562.530898369,582.698062594,567.527164095,571.644600877,562.45615309,577.206666667,577.211187113,569.696780228,577.0,579.175,558.718476751,558.718476751,577.206666667,577.841106508,581.459569983,574.01625,574.586021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958826.37791,-2802994.24777,16524637.0,19.3680051173,218.109272189,-0.169638265351,32.2422488905,-0.617163216931,-0.992776770701,0.0,18.5733438865,3.25448464806,10.1,24.1229137459,24.6029082712,-0.98141025641,0.0,78.5714285714,78.5714285714,-0.524752475248,-47.752453308,1.40403562236,30.8548802468,4.97017776508,6.52643110054,-1.55625333545,-0.98141025641,-3.7410968661,2.75968660969,4.75045153312,6.2423273228,-1.49187578968,64.2118798849,12.7469224895,33.14520007,-9.2,24.1231343851,62.7262083196,-0.170480485496,-1.58648042766,-0.0158648042766,0.984135195723,98.4135195723,50.7020178112,28.3961595783,44.8255592285,18.5483870968,28.3961595783,0.0,10.2432651065,0.211602467875,47.5276073015,-69.4158075601
1425839400.0,570.7,571.0,573.6,562.0,563.1,565.1,567.15,3528212,2.0010381871e+14,79654,1881814,0.5334,586.789842185,573.8,560.810157815,581.416215145,567.370572863,571.600828947,562.468117545,577.16,571.155593557,570.06148356,577.0,579.175,561.255368146,561.255368146,577.16,575.714546307,579.204966242,573.699375,573.804946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6316382.86066,-3414949.95031,12996425.0,18.921896047,231.195381037,17.8483877361,21.7992112972,-0.779287448031,-0.994159667231,0.0,18.0752478946,3.19859279678,11.6,24.0413245663,24.5017993848,-0.647115384615,50.0,71.4285714286,21.4285714286,-0.508620689655,-99.7974714619,-3.26832328717,22.9806652314,3.84828967327,5.99080281508,-2.14251314181,-0.647115384615,-3.20039173789,2.55327635328,3.68959544644,5.73178094753,-2.04218550108,56.8078521967,14.4151008715,36.4776857793,-9.1,23.0173202596,58.2457648682,-0.112662381144,-1.58481365378,-0.0158481365378,0.984151863462,98.4151863462,48.3658383564,18.2545905707,29.9930144636,7.94871794872,18.2545905707,0.0,2.36847578587e-14,0.209193291867,47.3559430485,-82.2451317297
1425925800.0,565.1,567.9,572.7,558.7,561.0,560.2,565.6,3875591,2.19205084855e+14,95351,2334109,0.6023,579.70027624,568.84,557.97972376,579.614655765,566.907955259,571.715039474,562.433586898,576.218333333,570.607813879,570.075141818,576.775,579.175,601.0,-601.0,576.218333333,572.382065588,576.293509644,573.328333333,572.710752688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3271275.64638,-4323743.2195,9120834.0,18.570432639,246.223057067,18.437272952,-15.0830041084,-0.915121989158,-0.93217820014,0.0,17.7841587593,3.17460884671,14.0,23.6479092623,24.3798504179,-1.32916666667,42.8571428571,64.2857142857,21.4285714286,-0.55,-111.495135689,-7.29349046826,18.53351031,2.53457917772,5.29955808761,-2.7649789099,-1.32916666667,-2.63368945869,1.30452279202,2.44648939952,5.07472263792,-2.6282332384,48.4414113102,14.9299625335,37.1721367951,-4.2,21.7230529341,54.0853530919,-0.231794335208,-0.74415308292,-0.0074415308292,0.992558469171,99.2558469171,46.3532547659,10.3293743365,18.9933748285,4.49101796407,10.3293743365,0.0,2.36847578587e-14,0.205815399867,41.2202215878,-93.470790378
1426012200.0,560.2,561.0,565.2,548.2,551.1,550.9,553.58,3151043,1.7443673456e+14,49654,1446518,0.4591,580.545274547,564.2,547.854725453,576.795956428,565.875183952,571.900847953,562.063984328,574.43,569.622423185,570.063823852,572.125,574.6,600.154,-600.154,574.43,567.623401837,572.018370933,572.877708333,571.077311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121152.18755,-4986584.9102,5969791.0,18.316178359,267.931566558,4.43664366714,-28.1085260706,-0.999348430611,-0.732167751017,1.0,17.7281474193,3.21803365753,17.0,22.3491534835,23.7998913076,-1.67083333333,100.0,57.1428571429,-42.8571428571,-0.594117647059,-167.867663721,-14.560341587,5.4653283592,0.734554382874,4.38655734666,-3.65200296379,-1.67083333333,-2.17695868946,0.506125356125,0.744074264389,4.20859296322,-3.46451869883,41.6628167688,18.13791596,45.0169841669,-17.3,20.2351288609,50.2221135854,-0.292193124353,-3.04470256952,-0.0304470256952,0.969552974305,96.9552974305,42.7198292065,6.19669253281,11.59355248,6.15034168565,6.19669253281,0.0,2.36847578587e-14,0.20117035903,31.2219953668,-94.8863636364
1426098600.0,550.9,554.9,566.95,554.3,564.95,563.9,563.09,3394342,1.9113324139e+14,52210,1824525,0.5375,575.281951075,562.16,549.038048925,575.844749386,565.747752729,571.976461988,562.089968253,573.586666667,566.761211592,569.238170787,572.125,574.6,598.07584,-598.07584,573.586666667,563.987355544,570.60476622,572.45875,570.397956989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878696.85949,-4245202.75985,9364133.0,18.076177953,288.350158156,-5.19920740113,-21.9605364481,-0.949150237036,-0.448536746925,1.0,17.6082797465,3.12258906659,16.05,21.2741928966,23.317825197,-0.197115384615,92.8571428571,50.0,-42.8571428571,0.711462450593,-86.9536641472,-2.46902173137,7.29970526675,0.352944593379,3.57983479601,-3.22689020263,-0.197115384615,-1.59063390313,1.39351851852,0.372179528915,3.44131027636,-3.06913074744,48.255951209,16.9569981274,41.8014852978,3.25,19.6275632835,48.3848197578,-0.0345628723939,0.579684295015,0.00579684295015,1.00579684295,100.579684295,48.7654891343,21.2273000634,12.5844556443,53.0405405405,21.2273000634,75.739377096,25.246459032,0.196144807178,34.2363682749,-70.2651515152
1426185000.0,563.9,565.65,565.7,555.1,559.0,558.35,559.33,5325356,2.97862622465e+14,78654,3318718,0.6232,569.742343011,559.69,549.637656989,574.269573402,565.27047836,571.600774854,562.003166581,572.245,566.340651013,569.165732793,572.125,574.6,596.0808064,-596.0808064,572.245,561.243199697,568.340584415,572.002708333,569.414946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818889.350057,-4211375.83682,4038777.0,17.8143583041,305.219190311,-10.6653016656,-15.3626107072,-0.816951785664,-0.169879442914,1.0,17.107688336,3.06397212072,10.6,20.2760152087,22.3495970539,0.253205128205,85.7142857143,42.8571428571,-42.8571428571,-0.688679245283,-91.1322356651,-6.98276793435,7.29970526675,-0.392794638772,2.78530890905,-3.17810354782,0.253205128205,-1.09440883191,1.34761396011,-0.340659726553,2.68491627578,-3.02557600233,46.3932419518,16.2065207637,38.8156649194,-16.8,18.7588929069,44.9287612037,0.0444970147572,-2.9209771364,-0.029209771364,0.970790228636,97.0790228636,46.5086160328,33.0505040491,20.1581655485,39.9606299213,33.0505040491,62.6695327154,46.1363032705,0.190541696656,35.3058685735,-80.7765151515
1426444200.0,558.35,559.05,565.7,554.25,558.1,556.9,558.76,2757396,1.5407156391e+14,55050,1569358,0.5691,566.600087719,558.05,549.499912281,572.643765602,564.730447498,570.721944444,561.918293488,571.303333333,565.868618462,569.083304935,572.125,574.6,594.165574144,-594.165574144,571.303333333,559.120354037,566.08156522,571.5525,568.424946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-662157.409768,-4285927.35217,1281381.0,17.5407090955,-43.6158529969,-13.9046952245,-5.18465269316,-0.68981988627,0.0241555728224,1.0,16.7035677406,2.99938368479,11.45,19.2662660282,21.4090931144,1.18301282051,78.5714285714,35.7142857143,-42.8571428571,-0.187772925764,-86.4278281552,-8.17840424086,6.13952668166,-1.08825649144,2.01059582895,-3.09885232039,1.18301282051,-0.630626780627,1.81363960114,-1.00604716924,1.94672358677,-2.95277075601,47.7264139071,15.7764794851,36.8931174251,-36.45,17.8403965594,41.7195639749,0.208351679119,-6.14308586837,-0.0614308586837,0.938569141316,93.8569141316,45.9107978796,42.8371248478,32.3716429868,35.5102040816,42.8371248478,52.7811473217,63.7300190444,0.184413776073,36.4447023174,-83.5227272727
1426530600.0,556.9,564.0,579.0,562.4,569.9,571.55,571.05,5338621,3.04862305585e+14,75991,2596984,0.4865,574.269709674,560.32,546.370290326,572.984785974,565.170418627,569.719052288,562.037015441,570.605,566.152687539,569.0100395,572.125,574.6,592.326951178,-592.326951178,570.605,559.271803352,566.753386522,571.177708333,568.440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115431.16278,-3752837.58876,6620002.0,17.2432021455,-31.3914672057,-13.3365413949,-0.641237033486,-0.520882510708,0.235286860131,0.0,17.0890271877,2.98994439467,22.1,19.3618983739,20.7787679864,0.423397435897,71.4285714286,28.5714285714,-42.8571428571,0.454819277108,12.6258184306,5.09491314321,20.6051188674,-0.452071259296,1.5180624113,-1.9701336706,0.423397435898,-0.391737891738,0.815135327635,-0.419140015399,1.47355086634,-1.89269088174,49.8249145334,14.3191463856,34.2578947519,-13.45,21.7515578748,52.0395951195,0.0745082511825,-2.29914529915,-0.0229914529915,0.977008547009,97.7008547009,52.5474565716,50.4275074382,42.1050454451,75.8116883117,50.4275074382,100.0,71.8168933457,0.178609487622,41.7760449112,-55.7765151515
1426617000.0,571.55,570.35,571.0,556.5,560.65,560.2,562.65,4521120,2.54380894635e+14,93145,2749376,0.6081,572.65751879,562.18,551.70248121,571.85997743,564.849746457,568.72629085,561.989987474,569.168333333,565.855053162,568.931164841,572.125,574.6,590.561873131,-590.561873131,569.168333333,559.775406762,565.278347141,570.886666667,567.769569892,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-2329220.95588,-3897976.02074,2098882.0,16.8892537754,-18.2098972802,-15.2526351882,6.12359960673,-0.312499012143,0.450723348577,0.0,16.9433823886,3.02452381089,15.05,18.8599240143,20.2049733342,-3.0141025641,64.2857142857,21.4285714286,-42.8571428571,-0.7,-55.6218760615,-4.6647603995,12.3342573394,-0.853896832297,1.04367056258,-1.89756739488,-3.0141025641,-0.664458689459,-2.34964387464,-0.804218940518,1.01799690497,-1.82221584548,48.9954619653,15.8979268199,37.7109022696,-13.9,20.3714900296,48.3224811824,-0.529783714841,-2.42118097892,-0.0242118097892,0.975788190211,97.5788190211,47.6676198003,45.1207654779,46.1284659213,24.0404040404,45.1207654779,26.4714821449,59.7508764889,0.172529357353,41.364632499,-77.2727272727
1426703400.0,560.2,565.0,568.95,551.25,552.45,553.8,560.74,3260146,1.82810764695e+14,58113,1966729,0.6033,572.295468677,560.16,548.024531323,570.027923429,564.136859589,567.871478758,561.806850408,567.915,565.252300504,568.839193233,572.125,574.6,588.867398206,-588.867398206,567.915,559.347330313,562.823951647,570.713333333,566.778064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4650002.85419,-4341419.9814,-1161264.0,16.4844805763,5.48095700891,-8.89522196587,17.8582430475,0.0955149144713,0.771413131975,0.0,16.9974265037,3.06923555502,17.7,17.8990167827,19.9297354012,-5.21794871795,57.1428571429,14.2857142857,-42.8571428571,-0.632768361582,-80.2155748884,-9.75397176807,5.40722277272,-1.66952773043,0.50103090398,-2.17055863441,-5.21794871795,-1.13518518519,-4.08276353276,-1.57793978231,0.498809567511,-2.07674934982,42.3897922188,16.9216430837,40.2672663932,-20.3,18.8562325209,44.8708753837,-0.917789097928,-3.53596934332,-0.0353596934332,0.964640306567,96.4640306567,45.123014116,36.3470938471,43.9651222544,9.18918918919,36.3470938471,0.0,42.157160715,0.165936572806,40.0080614433,-89.3939393939
1426789800.0,553.8,548.95,550.65,541.0,549.0,547.6,546.22,5065418,2.7668216043e+14,118862,3013487,0.5949,573.895893113,558.01,542.124106887,567.582898342,563.069965422,567.0840625,561.455822367,566.528333333,564.369685479,568.727455539,566.3,571.0,587.240702278,-587.240702278,566.528333333,557.459613663,559.554479685,570.553333333,565.467419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2786558.92673,-3535240.35371,-6226682.0,16.11637953,21.5886911315,-0.790574029581,9.93900181653,0.367941029031,0.917676219953,1.0,16.6976103249,3.04923490228,12.8,17.098420094,19.7709684499,-6.99166666667,100.0,7.14285714286,-92.8571428571,-0.139896373057,-153.279024071,-14.5148191542,6.69066314074,-2.78411572492,-0.155998421801,-2.62811730312,-6.99166666667,-1.84013532764,-5.15153133903,-2.63352597162,-0.127657540316,-2.50586843131,34.6207277309,20.3798187106,47.6410330794,-23.1,17.8237468324,41.6658128563,-1.23071055565,-4.04766076748,-0.0404766076748,0.959523392325,95.9523392325,42.7425904229,16.8660047607,32.7779546952,17.3684210526,16.8660047607,0.0,8.82382738163,0.158657175534,41.4179003337,-89.0
1427049000.0,547.6,548.05,557.8,548.05,552.0,551.45,552.82,3120391,1.7250209592e+14,61905,1634524,0.5238,573.684557853,556.92,540.155442147,565.840757144,562.320290234,566.027132353,561.384236672,566.256666667,557.909842739,566.023052339,560.85,566.55,584.466260141,-584.466260141,566.256666667,555.263412397,557.401865036,570.277291667,564.494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,-3730677.22929,-3184455.38832,-3106291.0,15.8409831684,33.7733568036,-1.69696857649,7.55797199012,0.555909138033,0.980864728086,1.0,16.2334953017,2.94378371596,10.2,16.0041042299,19.3965226091,-8.48108974359,92.8571428571,0.0,-92.8571428571,0.348717948718,-99.1163173037,-10.6125754365,1.77799799611,-3.31851810551,-0.788502358543,-2.53001574697,-8.48108974359,-2.63479344729,-5.8462962963,-3.14510344579,-0.73114672141,-2.41395672438,32.2574229399,19.4651541578,44.2381021452,-13.65,20.1698639861,45.8396833665,-1.49393359417,-2.41550168112,-0.0241550168112,0.975844983189,97.5844983189,44.6937122818,18.0192034139,23.7441006739,27.5,18.0192034139,19.8995256976,6.63317523254,0.151054888964,37.0368662075,-79.5499021526
1427135400.0,551.45,551.8,552.5,528.4,531.8,532.25,541.55,4471090,2.4213138293e+14,81591,2468536,0.5521,567.757315315,549.06,530.362684685,561.858755295,560.380271509,563.8234375,561.14882386,565.91,545.07992137,560.787269597,553.175,560.25,581.858284533,-581.858284533,565.91,551.101380198,552.054065562,569.640833333,562.300645161,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6773244.69817,-3719546.15272,-7577381.0,15.6453182037,31.6204169619,5.27681394877,5.02577764783,0.524289379804,0.972858398237,1.0,16.7953884944,3.15554504357,24.1,16.1169304592,19.8610003141,-10.4044871795,100.0,7.14285714286,-92.8571428571,-0.811203319502,-194.019187589,-24.440767932,17.5836714406,-5.2310154908,-1.67700498499,-3.55401050581,-10.4044871795,-3.6051994302,-6.79928774929,-4.95194882108,-1.57530714134,-3.37664167974,31.9004037943,25.8269949346,60.7282377062,-27.95,18.1025653831,42.5654202689,-1.83688181644,-4.98928953945,-0.0498928953945,0.950107104605,95.0107104605,37.779616034,17.9686599127,17.6179560291,9.03755868545,17.9686599127,0.0,6.63317523254,0.142299253377,34.4179514302,-93.956043956
1427221800.0,532.25,535.5,545.6,533.5,541.0,541.85,540.09,8533721,4.60900042635e+14,122890,5830385,0.6832,560.817948665,545.39,529.962051335,559.449495591,559.184770121,561.22125,560.863740366,565.168333333,544.918425301,560.390548489,551.9,553.7,577.58162177,-577.58162177,565.168333333,547.023927624,549.141915157,568.693541667,560.748387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3529020.18577,-2568053.1067,956340.0,15.5686250611,18.1099036692,3.74950303977,-11.9040094382,0.310840723187,0.891875720362,1.0,16.5492893162,3.05421967634,13.35,16.2216976722,20.1723057091,-11.0996794872,92.8571428571,0.0,-92.8571428571,0.52479338843,-143.127935388,-14.8719625713,17.5836714406,-5.90398620019,-2.52240122803,-3.38158497215,-11.0996794872,-4.8165954416,-6.28308404558,-5.59687157317,-2.37962002771,-3.21725154546,34.0271113151,24.3388371745,56.3905064415,-9.05,17.0594911415,39.5250331069,-1.96392337801,-1.64276638228,-0.0164276638228,0.983572336177,98.3572336177,42.5640187143,23.2354953119,19.7411195462,33.1689272503,23.2354953119,65.1524352478,28.3506536485,0.133144587514,38.7174969631,-73.418972332
1427308200.0,541.85,530.9,539.0,520.8,526.8,524.25,530.06,6475129,3.43223333255e+14,87728,3750175,0.5792,559.461151118,539.48,519.498848882,555.070114328,556.930913984,558.2540625,560.052314753,564.013333333,534.584212651,553.93896453,547.9,549.9,573.647092028,-573.647092028,564.013333333,541.773782522,543.439144611,567.496875,558.108494624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7549292.58687,-3142705.97852,-5518789.0,15.6253046401,-3.91106492979,-5.22327365442,-16.2843836232,-0.0682079616413,0.657229705784,1.0,16.8707686508,3.21807699586,21.05,17.0536525965,20.5474885814,-11.7858974359,100.0,50.0,-50.0,-0.365384615385,-183.124241675,-26.0924104924,27.8690666127,-7.76794916394,-3.57151081522,-4.19643834873,-11.7858974359,-6.15427350427,-5.63162393162,-7.3609772818,-3.37589147853,-3.98508580328,32.5362005465,27.5467078114,65.0626131243,-39.65,15.5390963492,36.7018164564,-2.09389620033,-7.03138854407,-0.0703138854407,0.929686114559,92.9686114559,36.9537947538,17.1769367534,19.4603639927,9.32432432432,17.1769367534,0.0,21.7174784159,0.122879111947,32.5329290066,-94.0721649485
