Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,upperband,middleband,lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,mama,fama,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,CDL2CROWS,CDL3INSIDE,CDL3OUTSIDE,CDLBELTHOLD,CDLCLOSINGMARUBOZU,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLINNECK,CDLINVERTEDHAMMER,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGSTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLUNIQUE3RIVER,CDLXSIDEGAP3METHODS,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,ATR,NATR,TRANGE,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd_x,macdsignal_x,macdhist_x,macd_y,macdsignal_y,macdhist_y,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,slowk,slowd,fastk_x,fastd_x,fastk_y,fastd_y,TRIX,ULTOSC,WILLR
1433874600.0,257.6,259.0,262.55,258.5,260.65,260.6,260.97,10910978,2.8474348578e+14,88519,4351167,0.3988,261.287932364,257.71,254.132067636,263.33806141,271.959047234,275.321842105,279.849831797,273.016666667,260.622249259,272.441182152,268.7,278.775,274.662853329,-274.662853329,273.016666667,256.561247608,268.318872119,277.724166667,271.249892473,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217521514.839,-14528311.3935,-324560743.0,19.2493461546,-9.1608119121,-17.2307119933,-9.98640354929,-0.159205987482,0.585512274273,1.0,7.65432052913,2.93719130051,4.95,23.0460873496,23.1690948817,-6.0592948718,85.7142857143,7.14285714286,-78.5714285714,0.395061728395,-61.7902382851,-20.9783673974,16.429832526,-5.65703798045,-3.49420177887,-2.16283620158,-6.0592948718,0.73319088319,-6.79248575499,-5.34980363587,-3.28809938832,-2.06170424755,27.8868994589,25.3335362264,27.1475252901,-20.15,18.1837233569,19.4857553754,-2.21900610124,-7.17720391808,-0.0717720391808,0.928227960819,92.8227960819,39.5108163013,41.219740407,24.2268067204,80.5,41.219740407,100.0,66.6666666667,-0.3178555504,32.8468331599,-84.652049571
1433961000.0,260.6,262.25,262.95,252.65,254.1,254.0,255.89,20857622,5.3371665769e+14,139105,10202245,0.4891,261.651501904,256.99,252.328498096,261.651709124,270.800399025,274.352210526,279.317248462,272.42,260.291136796,272.137431018,267.375,268.425,271.567053863,-271.567053863,272.42,255.551621245,265.817518554,277.232708333,270.023010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232911604.859,-16281841.2017,-345418365.0,20.2331056679,-5.83029505904,-17.1989996511,5.47001774346,-0.101582324742,0.631619463577,1.0,7.84329763419,3.0879124544,10.3,23.2839501019,23.4372343758,-7.55,78.5714285714,0.0,-78.5714285714,-0.800970873786,-75.7494949495,-30.1818391786,26.3761658813,-6.12891477757,-4.02114437861,-2.10777039896,-7.55,-0.878133903135,-6.67186609687,-5.80225184413,-3.79092987948,-2.01132196465,34.6772614298,28.2847798124,31.0584163408,-23.6,16.4780591536,18.0939157057,-2.76937184778,-8.50144092219,-0.0850144092219,0.914985590778,91.4985590778,34.9090804107,42.8931986093,34.4260357173,13.9423076923,42.8931986093,32.4902558103,77.4967519368,-0.312133939214,35.3033268071,-95.4330708661
1434047400.0,254.0,254.05,255.5,251.8,254.45,253.95,253.75,11440479,2.9030407345e+14,89672,4605208,0.4025,261.341171741,256.22,251.098828259,260.137839083,269.713276507,273.375664787,278.852479444,271.893333333,259.974079957,271.833347242,267.35,266.9,268.904666322,-268.904666322,271.893333333,254.647400412,263.63567119,276.546041667,268.831397849,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-231056392.048,-14928731.9379,-356858844.0,21.4373425154,-3.01413521593,-12.4335982687,13.6642538138,-0.0525823226042,0.668947247667,1.0,7.54734780318,2.97198180869,3.7,23.6009697639,23.7200971256,-9.5141025641,100.0,0.0,-100.0,-0.027027027027,-83.0621931451,-30.2481176329,27.7222253697,-6.43276224223,-4.50346795134,-1.9292942909,-9.5141025641,-2.67987891738,-6.83422364672,-6.09646391463,-4.25203668651,-1.84442722812,36.346606883,28.0987760125,29.6899580307,-24.2,15.9010461503,16.8014931553,-3.49326272433,-8.70034154233,-0.0870034154233,0.912996584577,91.2996584577,34.8759411836,37.9082729677,40.673737328,19.2825112108,37.9082729677,32.0040869383,54.8314475829,-0.30743836988,39.8498311848,-92.880794702
1434306600.0,253.95,255.0,255.6,248.85,249.65,250.25,251.45,13545280,3.40597517145e+14,113461,5502753,0.4062,262.345012385,255.28,248.214987615,258.32523132,268.457581249,272.385266234,277.835710212,270.996666667,259.487875959,271.52471046,265.5,265.425,266.167919711,-266.167919711,270.996666667,253.460899416,261.076414173,275.692291667,267.435053763,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238982889.233,-15540097.0763,-370404124.0,22.2083742865,-0.619024248791,-8.16668708302,15.1280390379,-0.0108038011063,0.699426071457,1.0,7.49039438866,2.99316459087,6.75,24.2255652541,23.972048339,-11.3432692308,100.0,28.5714285714,-71.4285714286,-0.703703703704,-88.5910277424,-35.1538575116,32.3453066278,-6.89266823601,-4.98130800827,-1.91136022774,-11.3432692308,-4.52831196581,-6.81495726496,-6.53670293602,-4.70896993641,-1.82773299961,35.9009748658,29.1032368688,30.5192467428,-27.95,14.8775246865,15.6013865013,-4.17176482237,-10.046728972,-0.10046728972,0.89953271028,89.953271028,32.4230712442,14.3846323058,31.7287012942,9.92907801418,14.3846323058,0.0,21.4981142495,-0.303910751894,37.0010480436,-95.7767722474
1434393000.0,250.25,250.25,255.75,249.0,255.35,254.6,252.01,9896598,2.4940083476e+14,105299,3596184,0.3634,261.353709613,254.68,248.006290387,257.248536154,267.563543749,271.199472944,277.344232815,270.415,259.243482161,271.217679752,264.225,265.425,263.050694163,-263.050694163,270.415,252.691969965,259.651350039,274.7425,266.377204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232458465.366,-12301511.8502,-360507526.0,22.4994919509,6.70898415229,-3.84638631602,15.1316677701,0.11682646784,0.78487354412,1.0,7.43750907519,2.92125258256,6.75,24.7725521919,24.1895057427,-12.4807692308,92.8571428571,21.4285714286,-71.4285714286,0.644444444444,-72.7774119197,-24.1028340759,31.8833823827,-6.82743597203,-5.35053360102,-1.47690237101,-12.4807692308,-6.24483618234,-6.23593304843,-6.48305295856,-5.06378654084,-1.41926641772,34.911048476,27.2165939341,28.3393005469,-11.65,14.0571335703,14.6370017512,-4.6040776947,-4.37558685446,-0.0437558685446,0.956244131455,95.6244131455,37.948582962,23.330577023,25.2078274321,40.780141844,23.330577023,77.9586691298,36.6542520227,-0.300916290833,41.4340433129,-82.6546003017
1434479400.0,254.6,256.0,256.9,253.5,255.35,255.1,255.43,11241061,2.8712999818e+14,92549,5161551,0.4592,257.015462124,253.58,250.144537876,256.357698715,266.759444152,270.200221156,277.051816415,270.071666667,257.17174108,267.706195084,264.225,265.425,260.494569213,-260.494569213,270.071666667,252.46814742,258.524350497,273.664583333,265.389139785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233119704.249,-10068711.0067,-349266465.0,22.6906588853,9.64964930318,0.973510984817,4.90708893523,0.16762309276,0.815629462142,1.0,7.14911556982,2.80247572317,3.4,25.0166063878,24.3822246533,-13.9326923077,85.7142857143,14.2857142857,-71.4285714286,-0.264705882353,-53.0984798637,-22.8593288252,28.1893109353,-6.65863649487,-5.61215417979,-1.04648231508,-13.9326923077,-7.90071225071,-6.03198005698,-6.33043631799,-5.31711649627,-1.01331982172,40.4116446803,26.2920394231,26.3150647935,-2.3,14.7286029866,14.7415016261,-5.14866823958,-0.893550893551,-0.00893550893551,0.991064491064,99.1064491064,38.5703355874,31.6784869976,23.1312321088,44.3262411348,31.6784869976,100.0,59.3195563766,-0.298278332471,42.3748871201,-81.1463046757
1434565800.0,255.1,256.45,260.7,255.2,258.15,258.1,258.18,11598549,2.9945006012e+14,87436,4891999,0.4218,259.43150077,254.4,249.36849923,255.947474905,266.200770336,269.057262846,276.934869872,269.976666667,257.63587054,265.188613948,264.225,265.425,248.85,248.85,269.976666667,252.989902363,258.113215288,272.441458333,264.616774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-232487056.121,-8038657.98411,-337667916.0,23.1449928046,16.0349664197,-1.26927014562,-5.98036534509,0.276223942424,0.874915413453,1.0,7.03846445769,2.72703001073,5.6,24.4132911296,24.1698970318,-13.9887820513,78.5714285714,7.14285714286,-71.4285714286,0.3,-14.0274663677,-15.3885710905,16.5701927728,-6.21118805556,-5.73196095494,-0.479227100615,-13.9887820513,-9.30085470086,-4.68792735043,-5.91422407577,-5.43653801217,-0.477686063603,39.1946069712,24.7978470395,24.4354173083,0.5,17.7479298005,17.4885372243,-5.18132562159,0.194099378882,0.00194099378882,1.00194099379,100.194099379,42.3057144548,54.3884849029,36.4658496412,78.05907173,54.3884849029,100.0,92.6528897099,-0.295615383266,40.7060127287,-72.0965309201
1434652200.0,258.1,259.9,263.1,258.15,260.3,260.15,260.38,12216399,3.18095254525e+14,97113,5205883,0.4261,262.381928508,255.64,248.898071492,255.853418585,265.810398056,268.237358366,276.844670254,269.916666667,257.761577013,265.002938025,258.25,264.15,249.087,249.087,269.916666667,254.199232396,258.156632583,271.073958333,263.982795699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-234831617.546,-7223391.47494,-325451517.0,23.6825772904,19.7060616044,-4.3011972071,-4.48832308854,0.337194859369,0.904127756907,1.0,6.89285985357,2.64957134483,5.0,23.3695528011,22.9864257671,-12.9596153846,71.4285714286,0.0,-71.4285714286,0.0505050505051,60.0124514759,-10.4463172931,9.80095452969,-5.62630750561,-5.71083026508,0.0845227594685,-12.9596153846,-10.3230413105,-2.63657407407,-5.36669217948,-5.42256884563,0.0558766661564,39.1418857383,23.5129845156,22.6900303577,2.35,19.3153945569,18.639355994,-4.81439675373,0.911559348332,0.00911559348332,1.00911559348,100.911559348,44.7768413534,67.2278528262,51.0982749089,79.298245614,67.2278528262,100.0,100.0,-0.292699659261,39.9254382457,-63.0718954248
1434911400.0,260.15,260.9,267.4,260.8,266.5,266.0,264.95,11051382,2.9280515332e+14,115204,3468787,0.3139,267.059558634,258.79,250.520441366,256.519479938,265.82263044,267.426847826,276.695923099,269.581666667,258.173498163,264.832202028,258.125,258.125,249.64752,249.64752,269.581666667,256.381303637,259.28574594,269.588125,263.730107527,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228468700.637,-4208636.93422,-314400135.0,23.9948370759,27.1198305544,-5.4349446121,1.46464473393,0.455852990132,0.951700725609,1.0,6.91836986403,2.60089092633,7.25,21.7904539629,22.2096744356,-11.4346153846,64.2857142857,0.0,-64.2857142857,0.772727272727,185.375962108,2.40052566945,1.2621690673,-4.63728362738,-5.49612093754,0.858837310159,-11.4346153846,-11.0292378917,-0.405377492877,-4.43706993899,-5.2254690643,0.788399125312,46.854851193,21.7529786903,21.0693139036,11.05,22.3091168304,21.607973423,-4.26093000924,4.33418317317,0.0433418317317,1.04334183173,104.334183173,51.2002628347,83.2495405639,68.2886260977,92.3913043478,83.2495405639,100.0,100.0,-0.288990928553,50.7724505267,-7.54716981132
1434997800.0,266.0,269.4,271.2,266.25,267.3,267.75,268.64,16180083,4.3465651775e+14,120863,7106508,0.4392,270.95406524,261.42,251.88593476,257.360353693,265.946976863,266.52995471,276.656403817,269.593333333,258.652323254,264.677705059,259.0,260.025,250.7126688,250.7126688,269.593333333,259.186254153,260.618450682,268.099583333,263.611935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234842672.727,-4620806.92973,-298220052.0,24.1286572032,34.8907611061,-3.90981140936,11.3924286218,0.572013617241,0.984474889445,1.0,6.79562915945,2.53805010624,5.2,20.9412545361,21.8646696353,-9.7592948718,57.1428571429,100.0,42.8571428571,-0.333333333333,210.524344569,5.92571907781,9.90166198753,-3.66995969284,-5.1308886886,1.46092899576,-9.7592948718,-11.4403490029,1.68105413105,-3.5249874156,-4.88537273456,1.36038531896,57.7117893545,20.5640261599,19.5643629105,10.15,25.083932756,23.8645467499,-3.64815094376,3.9402173913,0.039402173913,1.03940217391,103.940217391,52.9628595389,84.0660081794,78.1811338565,80.5084745763,84.0660081794,100.0,100.0,-0.284432768929,49.5237774545,-15.4362416107
1435084200.0,267.75,267.7,267.9,260.5,261.2,262.35,265.18,8361760,2.21736461075e+14,75339,2655222,0.3175,270.027262047,262.87,255.712737953,257.465175143,265.71491384,265.535,276.407180594,269.195,260.501161627,263.633569201,259.0,260.025,252.351655296,252.351655296,269.195,261.378976568,260.828222317,266.636458333,263.144623656,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239023552.727,-5699628.57065,-306581812.0,24.3782784881,42.4811430394,1.23913522019,15.5470639909,0.675347521227,0.999033811635,1.0,6.83879850521,2.60674614264,7.4,19.7178174043,21.2729742107,-8.13878205128,50.0,92.8571428571,42.8571428571,-0.722972972973,93.4388662747,-5.42567300745,3.81313469079,-3.30103114364,-4.76491717961,1.46388603597,-8.13878205128,-11.5057692308,3.36698717949,-3.17320642315,-4.54293947228,1.36973304913,61.3679212483,24.9802816069,23.9169084169,1.75,23.1451924601,22.1599362678,-3.05384180587,0.67152724482,0.0067152724482,1.00671527245,100.671527245,47.2871634963,72.5290929747,79.948213906,44.6875,72.5290929747,46.7428096566,82.2476032189,-0.279658663985,48.6888926412,-39.5973154362
1435170600.0,262.35,261.25,266.0,259.05,265.0,264.8,263.6,16506503,4.35103936035e+14,100903,8298462,0.5027,269.57857523,264.21,258.84142477,257.883171124,265.65588714,264.891491667,276.112121064,268.656666667,260.716103546,263.56063256,259.0,260.025,253.859522872,253.859522872,268.656666667,263.029630386,261.475494537,265.27375,262.861075269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228217137.094,-2184411.67044,-290075309.0,25.3339724126,47.3928096639,4.97531678347,13.8428123593,0.736012136748,0.999128077418,1.0,6.84674146912,2.58562744302,6.95,18.8069764288,21.0060090222,-6.46955128205,42.8571428571,85.7142857143,42.8571428571,0.510791366906,74.2554527339,-0.180177623655,6.96604374764,-2.77892437554,-4.36771861879,1.58879424326,-6.46955128205,-11.167485755,4.69793447293,-2.67717004559,-4.16978558694,1.49261554136,53.0352215008,24.6817770927,23.6585578157,10.8,21.4670309363,20.5770836772,-2.43728974829,4.25196850394,0.0425196850394,1.04251968504,104.251968504,49.9099111882,58.7179429941,71.7710147161,50.9578544061,58.7179429941,62.7053314375,69.8160470314,-0.274459994819,49.9143594814,-28.6353467562
1435257000.0,264.8,264.1,266.9,261.05,265.4,265.2,263.71,14588452,3.84710612225e+14,98899,8497919,0.5825,268.732605871,265.22,261.707394129,258.32771008,265.626475067,264.953242593,275.659914224,267.915,260.940298369,263.495124205,259.0,260.025,255.246761043,255.246761043,267.915,264.238763619,262.131644235,264.039166667,262.638064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-222107443.522,1396207.89553,-275486857.0,26.8743399247,48.5880115525,8.31594778373,11.0085013158,0.749972681718,0.998039844736,1.0,6.7755456499,2.55488146678,5.85,17.7973781927,20.6762041105,-5.12275641026,35.7142857143,78.5714285714,42.8571428571,0.188034188034,78.2847718527,0.688618234605,4.67260112353,-2.30628888058,-3.95543267115,1.64914379057,-5.12275641026,-10.4763176638,5.35356125356,-2.22704328071,-3.7812371257,1.55419384499,61.7793508831,23.1596178243,21.9686608288,11.25,21.091919972,20.007291986,-1.93693890214,4.43000590667,0.0443000590667,1.04430005907,104.430005907,50.3443091173,48.7542127856,60.0004162515,50.6172839506,48.7542127856,53.863800987,54.437314027,-0.268862528725,52.3256279992,-26.8456375839
1435516200.0,265.2,258.75,260.8,255.0,260.3,259.65,257.54,15040805,3.87365042725e+14,105813,7262781,0.4829,269.447272051,263.95,258.452727949,258.052316137,265.24089603,265.429963985,274.687184151,266.911666667,260.87578345,263.429640686,259.0,260.025,271.2,-271.2,266.911666667,264.418915312,261.713911564,262.947708333,262.10483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-213031095.677,5622007.6781,-290527662.0,28.6375700392,48.2819173587,10.6056526734,5.82477613989,0.746428197322,0.998359934195,1.0,7.02014953205,2.70369710458,10.2,17.7747772112,20.4104322804,-3.775,28.5714285714,71.4285714286,42.8571428571,0.155172413793,-15.0269350723,-10.8622654802,17.4809644515,-2.35244296423,-3.63483472977,1.28239176553,-3.775,-9.50900997151,5.73400997151,-2.26432687492,-3.47785507554,1.21352820062,53.5881516967,26.9117966136,26.4494707696,9.4,18.9029389723,18.5781997013,-1.43209408194,3.75624375624,0.0375624375624,1.03756243756,103.756243756,44.5688672599,43.4262806868,50.2994788222,28.7037037037,43.4262806868,0.0,38.8563774748,-0.263455755509,50.4921430461,-51.677852349
1435602600.0,259.65,259.25,263.35,257.6,263.0,262.75,261.01,14181965,3.7016959931e+14,85628,6736393,0.475,266.927436361,262.95,258.972563639,258.205057479,265.08019306,265.803785951,274.124389024,266.055,260.969494278,263.368137026,259.0,260.025,270.876,-270.876,266.055,264.205279976,261.923643041,262.022708333,261.836344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201808845.112,10410368.4346,-276345697.0,29.6499130712,51.2876062357,11.9239928283,-8.05930910956,0.780295141595,0.993984669048,1.0,6.92942456547,2.63726910199,5.75,17.2714272128,20.2776886573,-2.46858974359,21.4285714286,64.2857142857,42.8571428571,0.608695652174,27.5411061285,-3.70591267869,10.7278772329,-2.11450165697,-3.33076811521,1.21626645824,-2.46858974359,-8.23522079772,5.76663105413,-2.03566742352,-3.18941754514,1.15375012162,54.4133819405,25.3167057505,24.5602228575,8.15,20.4110845462,19.8011854369,-0.938531202324,3.20109976434,0.0320109976434,1.03201099764,103.201099764,48.1470436607,46.4661690114,46.2155541613,60.0775193798,46.4661690114,61.9550242059,38.6062750643,-0.257908203048,54.4618623831,-37.807606264
1435689000.0,262.75,263.1,269.5,262.55,267.6,267.75,266.63,12072024,3.21879251335e+14,91610,3342760,0.2769,269.442799646,264.03,258.617200354,258.981993212,265.252438669,265.684107918,273.840977107,265.226666667,261.308519564,263.316646589,259.0,260.025,270.55848,-270.55848,265.226666667,264.471653537,263.026347885,261.256041667,261.945698925,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195816257.658,13329578.5306,-264273673.0,29.7056012976,58.6069467839,6.58417595666,-21.2621935075,0.853613960424,0.971932483805,1.0,6.93089423937,2.58856927707,6.95,16.2989032434,19.9499365036,-0.648717948719,14.2857142857,57.1428571429,42.8571428571,0.669064748201,96.0626706474,6.74973763178,3.65609164144,-1.50512312099,-2.96563911636,1.46051599537,-0.648717948719,-6.75299145299,6.10427350427,-1.45798267134,-2.84313057038,1.38514789903,63.8614058289,23.5033843723,22.8059212248,12.65,25.2872133369,24.5368150485,-0.246975043807,4.95883967072,0.0495883967072,1.04958839671,104.958839671,53.3748688159,58.9040858554,49.5988451845,87.9310344828,58.9040858554,100.0,53.9850080686,-0.251767092052,56.5178828036,-15.4362416107
1435775400.0,267.75,267.9,271.25,266.1,268.1,267.85,268.59,8741783,2.3479189334e+14,84937,2653914,0.3036,270.885766566,264.64,258.394233434,259.710895374,265.420023271,264.940034483,273.602778838,264.48,261.635593586,263.274620264,259.05,260.05,255.0,255.0,264.48,265.163441929,264.019427463,260.680416667,262.114946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-198617023.086,12420868.3403,-255531890.0,29.0934618796,71.6224595271,1.30310439047,-13.0273872233,0.948999670857,0.893978649854,0.0,6.80368750798,2.54011107261,5.15,15.6593039354,19.9424345948,0.951602564102,7.14285714286,100.0,92.8571428571,-0.00970873786407,108.865344562,6.95179291946,7.34451293145,-1.00256018687,-2.57302333047,1.57046314359,0.951602564102,-5.2073005698,6.1589031339,-0.979875729893,-2.47047960228,1.49060387239,69.7621634196,22.2326191408,21.1769268516,9.75,25.7572405948,24.5341854022,0.362972634626,3.77760557923,0.0377760557923,1.03777605579,103.777605579,53.4758964597,75.6951589798,60.3551379489,79.0769230769,75.6951589798,100.0,87.318341402,-0.245131556609,56.273624347,-15.1785714286
1435861800.0,267.85,267.35,270.0,266.8,269.45,269.4,268.55,7238541,1.94389758735e+14,59501,2101416,0.2903,272.832713785,265.48,258.127286215,260.57620561,265.676795964,264.045365353,273.510303348,264.045,264.601713616,263.528105074,262.0,260.125,255.325,255.325,264.045,266.198931133,265.176044945,260.320208333,262.432365591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194092934.961,12359435.9985,-248293349.0,28.0767416749,89.8379185586,0.753399244734,-9.78384875399,0.999995998793,0.709104251656,0.0,6.54628125741,2.42994849941,3.2,15.0653902923,19.9189712421,2.45865384615,0.0,92.8571428571,92.8571428571,0.640625,103.07890391,10.1997774513,7.34451293145,-0.473742387353,-2.15316714184,1.67942475449,2.45865384615,-3.66360398861,6.12225783476,-0.476690545216,-2.07172179087,1.59503124565,76.4521519741,21.4563398629,19.6642892194,9.25,24.8578948182,22.7817435878,0.938941276695,3.55564097636,0.0355564097636,1.03555640976,103.555640976,55.0998887256,85.207780725,73.2690085201,88.6153846154,85.207780725,100.0,100.0,-0.237952245708,61.7154757985,-8.31460674157
