# 'Date', 'Prev Close', 'Open', 'High', 'Low', 'Last', 'Close', 'VWAP', 'Volume', 'Turnover', 'Trades', 'Deliverable Volume', '%Deliverble', 'upperband', 'middleband', 'lowerband', 'DEMA', 'EMA', 'HT_TRENDLINE', 'KAMA', 'MA', 'mama', 'fama', 'MIDPOINT', 'MIDPRICE', 'SAR', 'SAREXT', 'SMA', 'T3', 'TEMA', 'TRIMA', 'WMA', 'CDL2CROWS', 'CDL3INSIDE', 'CDL3OUTSIDE', 'CDLBELTHOLD', 'CDLCLOSINGMARUBOZU', 'CDLCOUNTERATTACK', 'CDLDARKCLOUDCOVER', 'CDLDOJI', 'CDLDOJISTAR', 'CDLDRAGONFLYDOJI', 'CDLENGULFING', 'CDLEVENINGDOJISTAR', 'CDLEVENINGSTAR', 'CDLGRAVESTONEDOJI', 'CDLHAMMER', 'CDLHANGINGMAN', 'CDLHARAMI', 'CDLHARAMICROSS', 'CDLHIGHWAVE', 'CDLHIKKAKE', 'CDLHIKKAKEMOD', 'CDLHOMINGPIGEON', 'CDLINNECK', 'CDLINVERTEDHAMMER', 'CDLLADDERBOTTOM', 'CDLLONGLEGGEDDOJI', 'CDLLONGLINE', 'CDLMARUBOZU', 'CDLMATCHINGLOW', 'CDLMATHOLD', 'CDLMORNINGSTAR', 'CDLPIERCING', 'CDLRICKSHAWMAN', 'CDLSEPARATINGLINES', 'CDLSHOOTINGSTAR', 'CDLSHORTLINE', 'CDLSPINNINGTOP', 'CDLSTICKSANDWICH', 'CDLTAKURI', 'CDLTASUKIGAP', 'CDLTHRUSTING', 'CDLUNIQUE3RIVER', 'CDLXSIDEGAP3METHODS', 'AD', 'ADOSC', 'OBV', 'HT_DCPERIOD', 'HT_DCPHASE', 'inphase', 'quadrature', 'sine', 'leadsine', 'HT_TRENDMODE', 'ATR', 'NATR', 'TRANGE', 'ADX', 'ADXR', 'APO', 'aroondown', 'aroonup', 'AROONOSC', 'BOP', 'CCI', 'CMO', 'DX', 'macd_x', 'macdsignal_x', 'macdhist_x', 'macd_y', 'macdsignal_y', 'macdhist_y', 'macd', 'macdsignal', 'macdhist', 'MFI', 'MINUS_DI', 'MINUS_DM', 'MOM', 'PLUS_DI', 'PLUS_DM', 'PPO', 'ROC', 'ROCP', 'ROCR', 'ROCR100', 'RSI', 'slowk', 'slowd', 'fastk_x', 'fastd_x', 'fastk_y', 'fastd_y', 'TRIX', 'ULTOSC', 'WILLR'
0.000000000000000000e+00,8.520240700218819541e+01,8.616422947131609078e+01,8.584244463134285752e+01,8.766323978883022505e+01,8.745865490628443695e+01,8.640590809628007207e+01,8.638500248852513153e+01,7.157561048519614388e+00,9.711125401960089221e+00,9.122914061973601108e+00,7.121226919509697773e+00,3.030487804878049829e+01,8.145499949251454552e+01,8.772753623188405925e+01,9.060361646290070325e+01,2.381546892107758495e+00,9.999999999999998579e+01,9.764017112826290656e+01,9.656983717665377753e+01,1.000000000000000000e+02,9.075906582483062834e+01,1.000000000000000142e+02,9.131862975129047300e+01,8.975724353954581147e+01,9.999999999999998579e+01,0.000000000000000000e+00,1.000000000000000000e+02,8.704909265991341272e+01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.833567072774448548e+01,3.928199244033506687e+01,4.850928893948827891e+01,5.517814854082585185e+01,1.748775930415011715e+01,5.245152792750840121e+01,6.099842340784735484e+01,6.641757373834070677e+01,9.500499461302732129e+01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.161825726141078796e+01,9.929215845441660804e+01,9.481708845528774532e+01,4.771458712963538318e+01,4.285714285710000127e+01,1.428571428569999924e+01,3.571428571430000432e+01,6.683931192451285597e+01,5.031974461374691998e+01,1.630119038383561758e+00,8.770154150301603124e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,4.771458712963538318e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.213189548975433496e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.358342665173572072e+01,1.776805707377324950e+01,1.000000000000000000e+02,4.736408614414395402e+01,4.478871986516144688e+01,4.478871986516143977e+01,4.478871986520016435e+01,4.478871986520013593e+01,1.630119038383565311e+00,5.232305833186698862e+01,4.816159034138431849e+01,6.343249997167666976e+01,5.232305833186698862e+01,1.000000000000000000e+02,9.967317737400000510e+01,1.333731688261853776e+01,3.027226173628258721e+01,7.249109160605118518e+01
1.160092807424462080e-01,8.640590809628007207e+01,8.720472440944881498e+01,8.707597420801792509e+01,8.988607946651848124e+01,8.861631753031974768e+01,8.755470459518600990e+01,8.804954930044793571e+01,5.019438637624734412e+00,7.097157378953562024e+00,6.456768957798356467e+00,7.233774974331764973e+00,4.884146341463414842e+01,8.285553384702150481e+01,8.826666666666666572e+01,9.021556622372648349e+01,9.071379865595936565e-01,9.535563083407147644e+01,9.757825210282744877e+01,9.738596511150527135e+01,7.231946276275215268e+01,9.077506675620961119e+01,9.848327172244846395e+01,9.072422962615360120e+01,8.975724353954581147e+01,9.637396199873246871e+01,2.801656008964897637e+00,7.231946276275215268e+01,8.769911350463746658e+01,4.081448875765140372e+00,8.779498563322718496e+01,9.320383308148421975e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.858278210684090936e+01,4.233674719699681077e+01,4.912786173557633163e+01,5.514047739799135428e+01,2.163648154688429770e+01,5.490360588559188670e+01,4.926950675747149688e+01,7.795270676824135592e+01,9.908074713671877021e+01,0.000000000000000000e+00,9.258900430618086830e+01,9.156379551007600526e+01,5.186721991701245926e+00,9.957896769151888350e+01,9.571905037894784130e+01,4.749400594616342630e+01,3.571428571429999721e+01,7.142857142859999620e+00,3.571428571430000432e+01,8.170057536776209872e+01,6.206068796960552447e+01,2.310353509090042223e+00,8.661460571481298132e+01,6.595397464268828003e+00,5.666716791431738898e+00,9.759783403363840648e+01,4.749400594616342630e+01,2.622247237226866901e+01,7.293722071082711977e+01,6.605089121962464560e+00,5.655764883592425463e+00,9.768201808878944803e+01,4.920826041269690165e+01,9.931586467943415641e+01,9.273633276174834350e+01,7.267637178051511171e+01,1.871906346146799649e+01,9.638923130769778425e+01,4.723107085519088599e+01,5.789666782882204643e+01,5.789666782882203222e+01,5.789666782870816064e+01,5.789666782870813222e+01,2.310353509090042223e+00,6.617453350926442113e+01,5.349177012837324696e+01,8.687683226583682483e+01,6.617453350926442113e+01,1.000000000000000000e+02,9.967317737400000510e+01,1.207911839338203208e+01,5.065328822004923381e+01,7.925548593261808605e+01
2.320185614851197897e-01,8.755470459518600990e+01,8.855455568053993431e+01,8.822539949537426196e+01,9.027507641011391115e+01,8.930540242557881925e+01,8.873085339168490293e+01,8.928828181164628575e+01,4.821497170225498508e+00,6.910971252696156419e+00,7.132616621622632991e+00,4.696934990987911895e+00,3.085365853658536750e+01,8.418376852080446326e+01,8.922318840579710297e+01,9.069897134495710134e+01,1.551345760688747077e-01,9.103830769299312919e+01,9.745276886045793674e+01,9.844363785364512864e+01,4.503197465149462175e+01,9.085318684765917396e+01,9.700535459272792593e+01,9.070858751759737970e+01,8.924040720438529206e+01,9.289296551694964421e+01,5.491245778008519096e+00,4.503197465149462175e+01,8.852556114694266398e+01,8.640394214833740705e+00,8.166919655529392230e+01,8.995495557674675524e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.908887492079794868e+01,4.581953053989062141e+01,4.973001647614735532e+01,5.515681661059094409e+01,2.544668301625052109e+01,4.926716864425379327e+01,4.634537053329903245e+01,8.692434960489035234e+01,9.994943350515640645e+01,0.000000000000000000e+00,8.592638080830754177e+01,8.399148456934941009e+01,9.751037344398339357e+00,9.974047953494661556e+01,9.650317596965405187e+01,4.725520283883918182e+01,2.857142857139999848e+01,0.000000000000000000e+00,3.571428571430000432e+01,6.862721230556033447e+01,6.964651668926507000e+01,3.052716481240530300e+00,8.553530152245960494e+01,1.285652441953283187e+01,1.116466046839394721e+01,9.483225809934614858e+01,4.725520283883918182e+01,4.823517948657300281e+01,5.021157555075227208e+01,1.287795026734180226e+01,1.114748095441214559e+01,9.498580003734511479e+01,4.672463276961478584e+01,9.834038414871474743e+01,8.599149889775077327e+01,6.819708846584546791e+01,1.958262765749217138e+01,9.276375835346803456e+01,4.709300586535345445e+01,5.462214910907763254e+01,5.462214910907762544e+01,5.462214910946485702e+01,5.462214910946480018e+01,3.052716481158171291e+00,8.137627532884206971e+01,6.812238340454619845e+01,8.967551288863025150e+01,8.137627532884206971e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.088118120961851787e+01,4.894353455222565685e+01,9.098032836820989644e+01
3.480278422275659977e-01,8.873085339168490293e+01,8.962317210348707874e+01,9.007569386038687753e+01,9.230341761600445238e+01,9.018743109151048998e+01,8.941466083150983479e+01,9.101918929381186274e+01,9.311610409694807799e+00,1.284143650171178663e+01,1.103778458221347059e+01,1.445551828932951821e+01,5.504065040650407070e+01,8.534945434672071940e+01,9.010434782608696480e+01,9.120295584487340079e+01,0.000000000000000000e+00,8.701545717089774712e+01,9.731576927759770967e+01,9.850514917879766585e+01,4.522271908023304832e+01,9.196113706037871793e+01,8.272230530757786937e+01,9.109964023150322987e+01,8.967893500391542716e+01,8.955120889406082085e+01,8.073251956581927402e+00,4.522271908023304832e+01,8.945944508625359504e+01,1.350443309307667761e+01,8.152696953856900564e+01,9.016870789595941460e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.825534206378374336e+01,4.569548812627380130e+01,5.070459913398079976e+01,5.520727643126428319e+01,2.931348986351094510e+01,4.910751705522235966e+01,5.181130824888997921e+01,9.390634148214913068e+01,9.796247837206384190e+01,0.000000000000000000e+00,7.973965898921214546e+01,7.727515996775761664e+01,9.751037344398339357e+00,9.971134010211551413e+01,9.713859867258129555e+01,5.111920974399752282e+01,2.142857142860000152e+01,1.000000000000000000e+02,8.928571428570000990e+01,6.168400042237894354e+01,7.796381051819383856e+01,3.513499785616289728e+00,8.369084600039094823e+01,1.875715375641901517e+01,1.647204848281461409e+01,9.170974563695375537e+01,5.111920974399752282e+01,6.615002085227955320e+01,3.228661765928935523e+01,1.879228372189731999e+01,1.645268278025358200e+01,9.192035222294529717e+01,5.371160065860755850e+01,9.730864313230645735e+01,7.972843888095782461e+01,6.360582306830907129e+01,2.122068969549902917e+01,9.166905034854886480e+01,4.947278550865536317e+01,5.142017122107944260e+01,5.142017122107943550e+01,5.142017122117056260e+01,5.142017122117053418e+01,3.513499785616286175e+00,8.557387906940756750e+01,7.962998429866240713e+01,7.562172548346698875e+01,8.557387906940756750e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.745004441153767516e+00,5.311710329755837279e+01,9.093417723283677390e+01
6.960556844549046218e-01,8.941466083150983479e+01,9.069178852643419475e+01,8.923465096719934309e+01,9.105307029730482782e+01,8.864388092613009462e+01,8.804704595185994265e+01,8.938229276115687583e+01,8.367396649325407054e+00,1.148267121000705515e+01,1.266292589071144548e+01,1.288802205432298464e+01,5.420731707317074211e+01,8.491890869189161606e+01,9.070724637681159663e+01,9.279215065624262593e+01,1.956688145124374500e-01,8.322027410785946699e+01,9.716052302520920136e+01,9.851239637251046588e+01,4.529891175848435125e+01,9.178349348293764365e+01,7.198971303855591941e+01,9.109964023150322987e+01,8.967893500391542716e+01,8.634312253681524396e+01,1.055197788745014975e+01,4.529891175848435125e+01,9.017321021376713475e+01,1.832781678831805294e+01,8.134889762517767053e+01,9.026000616541355726e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.723656170383516439e+01,4.362800885156335795e+01,4.980833333487015580e+01,5.527729228456336585e+01,3.328348355842541650e+01,4.998767803184816216e+01,5.310046985698509303e+01,9.842926859873034573e+01,9.303795225540463321e+01,0.000000000000000000e+00,7.407448782069144499e+01,7.219982876688479223e+01,1.141078838174273891e+01,9.970671249626113308e+01,9.776596901953791985e+01,5.306799654748067496e+01,1.428571428569999924e+01,9.285714285710000127e+01,8.928571428570000990e+01,1.076689466567282949e+01,6.780699819566402198e+01,3.321668808948601281e+00,8.392182616767124159e+01,2.419454456908981399e+01,2.155562684435302856e+01,8.804232152521326782e+01,5.306799654748067496e+01,7.982020278410212200e+01,1.846828222924504814e+01,2.424675621005575010e+01,2.153777518623850540e+01,8.830275219364143879e+01,5.565683250191709419e+01,9.696608180170821356e+01,7.450013349132987628e+01,6.410974244120940568e+01,2.088265725995383448e+01,8.465497692067302182e+01,5.067213730765660529e+01,5.181579323690288419e+01,5.181579323690287708e+01,5.181579323772282919e+01,5.181579323772282919e+01,3.321668809030942526e+00,7.451028016940534826e+01,8.251485882476808342e+01,5.474976399073162270e+01,7.451028016940534826e+01,8.981454084940000371e+01,9.660484694980000597e+01,8.670124368659102743e+00,5.270841040152843959e+01,8.281700695274739132e+01
8.120649651973508298e-01,8.804704595185994265e+01,8.717660292463442318e+01,8.603868797308663829e+01,8.360655737704917101e+01,8.153252480705620542e+01,8.101750547045951123e+01,8.457114416855607431e+01,1.569109848461105550e+01,2.026829204121707662e+01,2.782916457667342769e+01,2.779093488990531924e+01,6.713414634146342053e+01,8.785454181683290642e+01,8.956521739130435833e+01,8.763372841996149987e+01,2.130957038310334895e-01,7.950612316350857611e+01,9.696230671165396586e+01,9.841635908509874753e+01,4.520485321076954222e+01,8.793415166307426034e+01,6.350027510179951662e+01,9.244486156733927373e+01,8.967893500391542716e+01,8.326335963358997105e+01,1.293155478129187941e+01,4.520485321076954222e+01,8.974402370951301577e+01,2.235623433423656081e+01,8.113279093416875298e+01,8.983499924750901755e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.533106237842135045e+01,3.865969644281307893e+01,4.830461046826496840e+01,5.535883969502457802e+01,3.487922838013496118e+01,5.145837665608350164e+01,5.628634359215001837e+01,9.942491247958875533e+01,9.029674341659308823e+01,0.000000000000000000e+00,7.067560230343794103e+01,7.237726815603647879e+01,5.020746887966804906e+01,9.983954474183570937e+01,9.843234306301741299e+01,5.374700297309667718e+01,7.142857142859999620e+00,8.571428571430000432e+01,8.928571428570000990e+01,7.110643378421620753e+00,2.543742017601146443e+01,2.307396975622040713e+00,8.533393185721826057e+01,2.889362635136019719e+01,2.634641583212898297e+01,8.324457131330920845e+01,5.374700297309667718e+01,8.895096170266680247e+01,9.151099133019430454e+00,2.897074699754745097e+01,2.633415969478890872e+01,8.355770447279350321e+01,5.750002548671719182e+01,9.852863063990541548e+01,7.255613810944846875e+01,4.574468085106382631e+01,1.984231119972526258e+01,7.814190873747668320e+01,5.107927453948773433e+01,3.960164340659996896e+01,3.960164340659996185e+01,3.960164340655441606e+01,3.960164340655438764e+01,2.307396975704392617e+00,4.524127449542530854e+01,7.000908727764003459e+01,4.682613911940842755e+00,4.524127449542530854e+01,0.000000000000000000e+00,6.327151361650000894e+01,7.651127095998234040e+00,3.729977197643306397e+01,4.109475171326419485e+01
9.280742459397970379e-01,8.101750547045951123e+01,8.155230596175478297e+01,8.124474348191759532e+01,8.163378716310086247e+01,8.235942668136712541e+01,8.115426695842448623e+01,8.170104518055630649e+01,1.535698141491539737e+01,1.947058260789211559e+01,2.369603138358800010e+01,2.032444930595643839e+01,4.475609756097561842e+01,8.804830615816145212e+01,8.820869565217391539e+01,8.484325315901702425e+01,6.628184645577430700e-01,7.603478198933886745e+01,9.660464338086133296e+01,9.835836193538619909e+01,4.515966307073274777e+01,8.774900075844499270e+01,6.286145091464722157e+01,9.244486156733927373e+01,9.223179326546596712e+01,8.030678724668237578e+01,1.521594859923418142e+01,4.515966307073274777e+01,8.851296908121665297e+01,2.654274047157468175e+01,8.092325388656647078e+01,8.943161733357786147e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.614594220866318608e+01,3.999335616588268749e+01,4.978062033126597896e+01,5.544629577037506607e+01,3.847560411855904050e+01,5.535903824598181444e+01,5.555648395966946396e+01,9.986900764398254182e+01,8.270523090013759315e+01,1.000000000000000000e+02,6.619544691419966398e+01,6.749918185963520045e+01,2.261410788381742520e+01,1.000000000000000142e+02,9.898056110514782802e+01,5.498801189226701069e+01,0.000000000000000000e+00,7.857142857140000558e+01,8.928571428570000990e+01,5.081618785162336138e+01,8.594207146969303324e+00,2.417845128556308509e+00,8.571608719373421081e+01,3.335739113156737545e+01,3.086672109606989522e+01,7.881232937848322706e+01,5.498801189226701069e+01,9.352722471791507530e+01,4.607928080477562638e+00,3.345652188520789849e+01,3.086285148810550538e+01,7.915805098887429381e+01,6.245221039172970023e+01,9.791569563300993195e+01,6.817952265408413837e+01,4.658454647256439074e+01,1.928269077432443979e+01,7.209405971037871552e+01,5.183574555749646606e+01,4.014832541098577678e+01,4.014832541098576968e+01,4.014832541098579100e+01,4.014832541098576257e+01,2.417845128556301404e+00,2.628474498412744964e+01,4.949002407035352746e+01,2.057474453568287487e+01,2.628474498412744964e+01,9.157440970710000627e+00,3.299066060670001832e+01,6.689196555007328016e+00,4.218152774912127256e+01,2.115982302627926970e+01
1.044083526682243246e+00,8.115426695842448623e+01,8.436445444319458886e+01,8.345948976731148150e+01,8.563489858293971224e+01,8.448180815876514771e+01,8.372538293216631189e+01,8.424487087319580780e+01,8.134450661662070203e+00,1.077969820534060474e+01,1.220250349995882289e+01,1.210051872688224961e+01,5.180894308943089754e+01,8.646392992212783213e+01,8.714782608695649913e+01,8.441982747329646486e+01,1.695987606532103342e+00,7.284731632464553286e+01,9.621369906060239430e+01,9.833562205872860318e+01,4.514495000174424888e+01,8.771065171204776334e+01,6.223815898850051553e+01,9.244486156733927373e+01,9.223179326546596712e+01,7.746847775498156352e+01,1.740896666466701959e+01,4.514495000174424888e+01,8.730819215846085513e+01,3.112987182856132762e+01,8.074126323869589328e+01,8.921924533345560349e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.642817374086331483e+01,4.240601170776966455e+01,5.065756466020578586e+01,5.553498926192381902e+01,4.333406880248811888e+01,5.694443568703876224e+01,4.816600405244197702e+01,9.651880419323774163e+01,6.993276881787032551e+01,1.000000000000000000e+02,6.182624250662095733e+01,6.158303421659622501e+01,1.825726141078838083e+01,9.988068654762913923e+01,9.934939933451182981e+01,5.587129567474713099e+01,9.285714285710000127e+01,7.142857142859999442e+01,3.928571428569999568e+01,4.786256800854033600e+01,3.228794484106286689e+01,4.616840262405027318e+00,8.295315691220369558e+01,3.772067205114765898e+01,3.515515914231218630e+01,7.501287116113886100e+01,5.587129567474713099e+01,9.357716274190798345e+01,4.680529001745426854e+00,3.783676757227106435e+01,3.516111938361433431e+01,7.537092774313562416e+01,5.902124800334245691e+01,9.603299078031356828e+01,6.318874665467730267e+01,5.347144456886898212e+01,2.162439472389326056e+01,7.365709610095736082e+01,5.237638894081847241e+01,4.470501281326016851e+01,4.470501281326016141e+01,4.470501281333304178e+01,4.470501281333304178e+01,4.616840262322682520e+00,2.169549819512190680e+01,3.121163518289678507e+01,4.142326451669045895e+01,2.169549819512190680e+01,1.000000000000000000e+02,3.638581365690001945e+01,5.787529365202487952e+00,4.283559627067603515e+01,4.179251278703821981e+01
