# 'Date', 'Prev Close', 'Open', 'High', 'Low', 'Last', 'Close', 'VWAP', 'Volume', 'Turnover', 'Trades', 'Deliverable Volume', '%Deliverble', 'upperband', 'middleband', 'lowerband', 'DEMA', 'EMA', 'HT_TRENDLINE', 'KAMA', 'MA', 'mama', 'fama', 'MIDPOINT', 'MIDPRICE', 'SAR', 'SAREXT', 'SMA', 'T3', 'TEMA', 'TRIMA', 'WMA', 'CDL3INSIDE', 'CDL3LINESTRIKE', 'CDL3OUTSIDE', 'CDLADVANCEBLOCK', 'CDLBELTHOLD', 'CDLCLOSINGMARUBOZU', 'CDLDARKCLOUDCOVER', 'CDLDOJI', 'CDLDOJISTAR', 'CDLDRAGONFLYDOJI', 'CDLENGULFING', 'CDLEVENINGDOJISTAR', 'CDLEVENINGSTAR', 'CDLGRAVESTONEDOJI', 'CDLHAMMER', 'CDLHANGINGMAN', 'CDLHARAMI', 'CDLHARAMICROSS', 'CDLHIGHWAVE', 'CDLHIKKAKE', 'CDLHOMINGPIGEON', 'CDLINVERTEDHAMMER', 'CDLLONGLEGGEDDOJI', 'CDLLONGLINE', 'CDLMARUBOZU', 'CDLMATCHINGLOW', 'CDLMORNINGDOJISTAR', 'CDLMORNINGSTAR', 'CDLPIERCING', 'CDLRICKSHAWMAN', 'CDLSEPARATINGLINES', 'CDLSHOOTINGSTAR', 'CDLSHORTLINE', 'CDLSPINNINGTOP', 'CDLSTALLEDPATTERN', 'CDLSTICKSANDWICH', 'CDLTAKURI', 'CDLTASUKIGAP', 'CDLTHRUSTING', 'CDLUNIQUE3RIVER', 'CDLUPSIDEGAP2CROWS', 'CDLXSIDEGAP3METHODS', 'AD', 'ADOSC', 'OBV', 'HT_DCPERIOD', 'HT_DCPHASE', 'inphase', 'quadrature', 'sine', 'leadsine', 'HT_TRENDMODE', 'ATR', 'NATR', 'TRANGE', 'ADX', 'ADXR', 'APO', 'aroondown', 'aroonup', 'AROONOSC', 'BOP', 'CCI', 'CMO', 'DX', 'macd_x', 'macdsignal_x', 'macdhist_x', 'macd_y', 'macdsignal_y', 'macdhist_y', 'macd', 'macdsignal', 'macdhist', 'MFI', 'MINUS_DI', 'MINUS_DM', 'MOM', 'PLUS_DI', 'PLUS_DM', 'PPO', 'ROC', 'ROCP', 'ROCR', 'ROCR100', 'RSI', 'slowk', 'slowd', 'fastk_x', 'fastd_x', 'fastk_y', 'fastd_y', 'TRIX', 'ULTOSC', 'WILLR'
0.000000000000000000e+00,6.663619744058502192e+01,6.694303700291725079e+01,6.445214105793451154e+01,6.793280871670702936e+01,6.659695249477144330e+01,6.624009750152347920e+01,6.528269936341683888e+01,9.631903545804527678e-01,9.934513981647341563e-01,4.324185986994404374e+00,6.634492822674593615e-01,3.521339164530237298e+01,6.048370637891503065e+01,6.494707669705164221e+01,6.803874369575892445e+01,6.803509421586844041e+01,7.389063193249782557e+01,7.160731904071582221e+01,7.506316694424313596e+01,7.399505316218558448e+01,6.618854401684785671e+01,7.132705905718552231e+01,7.007874015748031127e+01,6.921451215216627872e+01,5.926033593537218280e+01,9.081050277410432159e+01,7.399505316218558448e+01,6.300432624015958538e+01,6.208997428474930302e+01,7.523342553995559001e+01,7.151505488448582071e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,4.872109262545634323e+01,2.832441805771233589e+01,2.522361329834710020e+01,2.195142379642700092e+01,2.174488274137494770e+01,5.844779976652178988e+01,5.707867315349268011e+01,7.746031751686570033e+01,9.896089145996599257e+01,1.000000000000000000e+02,3.295863737745317223e+01,1.713397177839124907e+01,9.313338595106550599e+00,4.537519636104831022e+01,1.636821375840928994e+01,2.595811166777006207e+01,4.285714285710000127e+01,0.000000000000000000e+00,2.857142857144999937e+01,1.958415209549458424e+01,5.373945048453744278e+01,3.953494565258888827e+01,2.339002925506948927e+01,3.155477565139780083e+01,2.974441931191190491e+01,5.610270449575112650e+01,2.595811166777006207e+01,2.396499893737568243e+01,4.338358556907052588e+01,3.147250259654811444e+01,2.975409719525593388e+01,5.586976166460749482e+01,2.709257600161025081e+01,4.108877402810049517e+01,2.504999714340092609e+01,5.436293436293436088e+01,2.189447155032801362e+01,2.389602756674072026e+01,2.394473425271572253e+01,4.025163920396173012e+01,4.025163920396172301e+01,4.025163920410363971e+01,4.025163920410363971e+01,3.953494565255397930e+01,5.550240853688632114e+01,4.025776190028572188e+01,6.633151562914005694e+01,5.550240853688632114e+01,9.085602984109999625e+01,7.493159050840003488e+01,5.288558433696697847e+01,3.518064545334613058e+01,5.403071446102713082e+01
1.160092807424462080e-01,6.624009750152347920e+01,6.556118532166435386e+01,6.420025188916875436e+01,6.817493946731235610e+01,6.692560501942037376e+01,6.678854357099331196e+01,6.566527642760826211e+01,2.325132714755607566e+00,2.474238471252132143e+00,9.739306445796447775e+00,1.145271922930150010e+00,2.218368270245814955e+01,6.133086846512617285e+01,6.544125012521283224e+01,6.813332892115330708e+01,6.793640605196040383e+01,7.369248048578089083e+01,7.147458594521106079e+01,7.486040421799836508e+01,7.340335999460343430e+01,6.625055820596836043e+01,7.126351468077550066e+01,6.880816034359342837e+01,6.884466361394861167e+01,5.943490994373917147e+01,9.086121079949717227e+01,7.340335999460343430e+01,6.371522146423679089e+01,6.222509734645106505e+01,7.438195755310991331e+01,7.116690173951839427e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,4.908190582850232886e+01,2.999041193123255056e+01,2.593581835259383439e+01,2.807863768062879473e+01,2.287738806736207664e+01,5.984760210440828843e+01,4.787233435276161231e+01,8.035862669587103824e+01,9.955711463320096755e+01,1.000000000000000000e+02,2.948630777274662762e+01,1.468386146405439519e+01,6.787687450670875755e+00,4.337649857479443938e+01,1.821329737382507830e+01,2.705912229053725326e+01,3.571428571429999721e+01,0.000000000000000000e+00,3.214285714285000495e+01,5.734947595831985723e+01,5.686968503645103112e+01,4.174594128483394684e+01,2.339002925506948927e+01,3.328525378572013693e+01,3.021685297962954309e+01,5.922132833194979895e+01,2.705912229053725326e+01,2.304854907609701797e+01,4.727910848082703410e+01,3.318414161074029778e+01,3.020305178379384969e+01,5.900362917752941883e+01,3.661541703926695845e+01,3.844461117296597052e+01,2.240414544509895123e+01,6.162162162162162105e+01,1.996763195619945463e+01,2.114776407145235027e+01,2.486581447033029590e+01,4.612954341437681194e+01,4.612954341437680483e+01,4.612954341372631006e+01,4.612954341372628164e+01,4.174594128477060195e+01,7.487784805793447163e+01,5.523308091828713629e+01,8.190824432138346367e+01,7.487784805793447163e+01,1.000000000000000000e+02,9.695200994699999342e+01,5.216665449283312483e+01,4.129783199575410890e+01,6.088514869870708424e+01
2.320185614851197897e-01,6.678854357099331196e+01,6.556118532166435386e+01,6.443639798488663928e+01,6.853813559322034621e+01,6.789662384224678249e+01,6.767215112736136007e+01,6.614192981905986812e+01,2.828961550744842901e-01,2.627190639285771345e-01,9.031792748042759555e-01,1.151407107971556543e-01,2.109787362388779997e+01,6.189098617500548016e+01,6.640956292363682678e+01,6.940667830546495054e+01,6.798193415210801049e+01,7.358296508534951386e+01,7.139890717157047106e+01,7.478005070810311850e+01,7.300440075782979932e+01,6.636018740592840004e+01,7.120469904405575789e+01,6.810128847530423002e+01,6.795526593871083776e+01,5.960599247201383832e+01,9.091090466440392959e+01,7.300440075782979932e+01,6.451255576360868815e+01,6.253875583657043080e+01,7.357132963702198936e+01,7.092753623166355226e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,4.951538979351208525e+01,3.165888601979118278e+01,2.614489096870944351e+01,3.366563659181486656e+01,2.409073248253530508e+01,5.509281714194249702e+01,4.423149311456187149e+01,8.329353528244789118e+01,9.991852279333215847e+01,1.000000000000000000e+02,2.599911800922075145e+01,1.209733222294985211e+01,6.077348066298342566e+00,4.123332444284956466e+01,1.999967744155210170e+01,2.877132723862841956e+01,2.857142857139999848e+01,0.000000000000000000e+00,3.571428571430000432e+01,7.939048789131790329e+01,6.194134306636856024e+01,4.535317299144494996e+01,2.141258368137418699e+01,3.531466449169737842e+01,3.105949206605371060e+01,6.228216094809334180e+01,2.877132723862841956e+01,2.266189559700150014e+01,5.146536533251848056e+01,3.519661851951612874e+01,3.102317623020168824e+01,6.208227019836953531e+01,4.233591151742315617e+01,3.597948552833538827e+01,1.994728315374739935e+01,6.612612612612612395e+01,1.930075458342729888e+01,1.947329736959889601e+01,2.634177853350193743e+01,4.989460105800446144e+01,4.989460105800445433e+01,4.989460105830553971e+01,4.989460105830551129e+01,4.535317299148437797e+01,8.337276067992648620e+01,7.165753856911152297e+01,9.656195751584779430e+01,8.337276067992648620e+01,1.000000000000000000e+02,9.695200994699999342e+01,5.153145381069033704e+01,3.842923035408486498e+01,7.662142285731562197e+01
3.480278422275659977e-01,6.767215112736136007e+01,6.640565023798556865e+01,7.008816120906800506e+01,7.005145278450362412e+01,7.236331042724827967e+01,7.173979280926266711e+01,7.035027752516541000e+01,3.201556951815518914e+00,3.547745877012759230e+00,1.196095994788455386e+01,2.569676986063405888e+00,4.840898808626150895e+01,6.494526567508086146e+01,6.818925506694714045e+01,6.974399786019087344e+01,6.861704639248156923e+01,7.382969632945471972e+01,7.143621239976786796e+01,7.482138064615344319e+01,7.283800713115543601e+01,6.973633675666914655e+01,7.159828336292213180e+01,7.022190408017179664e+01,6.965480803099684692e+01,5.977365334968263255e+01,9.095960465200083434e+01,7.283800713115543601e+01,6.578758714636573757e+01,6.362935395800587912e+01,7.280249156077928774e+01,7.104102532645687518e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.069886455569911732e+01,3.406059028760601848e+01,2.707301491890328293e+01,3.630186597940950577e+01,2.568284753812315557e+01,5.334911103838096125e+01,5.207701022293463211e+01,8.684970606152941741e+01,9.995430741542453745e+01,1.000000000000000000e+02,3.032622198787909440e+01,1.303692112022964267e+01,2.651933701657458187e+01,3.870033370417145591e+01,2.177862994953651565e+01,3.256632749693041262e+01,2.142857142860000152e+01,1.000000000000000000e+02,8.928571428570000990e+01,8.868541531304869352e+01,8.187500181754410278e+01,5.984015997119444563e+01,1.767510153761129388e+01,3.932265757098291203e+01,3.265134902599375266e+01,6.847664214111381398e+01,3.256632749693041262e+01,2.309294662936111564e+01,5.842251253374563902e+01,3.916978932909298550e+01,3.258933636485203778e+01,6.827020821157655917e+01,5.240068854085784267e+01,2.962314513708225405e+01,1.766591102615274167e+01,6.831402831402832021e+01,4.050054117478065052e+01,3.804225788303310907e+01,2.968312370640825293e+01,5.147561599488165029e+01,5.147561599488163608e+01,5.147561599428203749e+01,5.147561599428200907e+01,5.984015997105334606e+01,8.950974379538524772e+01,8.371141926653960752e+01,8.383661187163161799e+01,8.950974379538524772e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.105084781809725314e+01,5.749748604275481512e+01,8.928151667683602000e+01
6.960556844549046218e-01,7.173979280926266711e+01,7.035160448334103478e+01,7.279596977329975971e+01,7.291162227602904977e+01,7.553032566477443766e+01,7.539609993906154273e+01,7.299068644360124836e+01,5.506610903807942492e+00,6.234438540576769050e+00,1.869176273513022934e+01,4.756205785484963755e+00,5.551198914190920419e+01,6.986618945421145099e+01,7.010918561554640860e+01,6.849944482391815370e+01,6.972569974471991827e+01,7.437438011224793399e+01,7.144547562267496232e+01,7.488923432446543416e+01,7.274549484436734303e+01,7.352299296223648639e+01,7.297809062823014870e+01,7.236936292054402031e+01,7.116942585417400835e+01,6.028634253000575427e+01,9.110852404852292352e+01,7.274549484436734303e+01,6.774809549978768075e+01,6.531692470847627874e+01,7.210441128154718626e+01,7.145945503951143962e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.401450201099881809e+01,3.905675705349574400e+01,2.856901990589083340e+01,3.624693447903035093e+01,2.913646077458578887e+01,5.699881254451612023e+01,5.752240788319210196e+01,9.325927993833221308e+01,9.832763914454631049e+01,1.000000000000000000e+02,3.384768900811690173e+01,1.362060006331126516e+01,2.517758484609313285e+01,3.839721541304837160e+01,2.638349912465515246e+01,3.773909749843443251e+01,1.428571428569999924e+01,1.000000000000000000e+02,9.285714285714999505e+01,8.802959016512846802e+01,8.608522212870425960e+01,7.008111097927505284e+01,3.178062178755340739e+01,4.460680916561382503e+01,3.513479360819006558e+01,7.584822650074175954e+01,3.773909749843443251e+01,2.444909990854622350e+01,6.652017886516324552e+01,4.441419432777042431e+01,3.504350309794949681e+01,7.563571347284997159e+01,6.458938872095038164e+01,2.436599436852108624e+01,1.554749405051134659e+01,7.397683397683397288e+01,4.600046312024218764e+01,4.434546059057048240e+01,3.425645815381505344e+01,5.599978046721063407e+01,5.599978046721061986e+01,5.599978046678077703e+01,5.599978046678077703e+01,7.008111097921317878e+01,9.426689122984433311e+01,9.058385462362947749e+01,9.547750500097764359e+01,9.426689122984433311e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.077354080721842422e+01,7.562073118958733176e+01,9.715788376229751577e+01
8.120649651973508298e-01,7.539609993906154273e+01,7.165668662674652012e+01,6.912783375314862155e+01,7.065677966101694096e+01,6.892739766955483560e+01,6.857099329677026844e+01,6.865690363448209155e+01,6.603551916878008576e+00,7.262963130199320716e+00,3.528518083361446855e+01,6.178512905271470679e+00,6.261499019755692785e+01,6.965200085845938816e+01,7.062005409195629113e+01,6.967545448888326121e+01,6.974972074651671505e+01,7.429803106395746681e+01,7.127551382145242087e+01,7.486457560026119040e+01,7.242427162609617142e+01,7.332059055349230903e+01,7.307577872300117861e+01,7.236936292054402031e+01,7.116942585417400835e+01,6.117348973369880127e+01,9.136621122287868957e+01,7.242427162609617142e+01,6.909303987544375047e+01,6.547482814255084804e+01,7.146727451888258997e+01,7.133431450717598921e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.038786321058073980e+01,3.647833969622542583e+01,2.680276874992952685e+01,3.593651222276404411e+01,3.268981852418909284e+01,6.064821168331889822e+01,5.595131881783643735e+01,9.774122267233083505e+01,9.429813373082602368e+01,1.000000000000000000e+02,4.018459919276050130e+01,2.057075177465906535e+01,3.346487766377268969e+01,3.574095799941716223e+01,2.995937729986909659e+01,4.124356524287458825e+01,7.142857142859999620e+00,9.285714285710000127e+01,9.285714285714999505e+01,4.042977603135604170e+00,6.376899257573991520e+01,4.700082831688828122e+01,1.543188522258737017e+01,4.501219829174581832e+01,3.721437481438490380e+01,7.250911223796418881e+01,4.124356524287458825e+01,2.639804975232443951e+01,7.014952866595032788e+01,4.484887452070532277e+01,3.710640061756799923e+01,7.239035982848439232e+01,5.975020619947216005e+01,2.865928597932048660e+01,1.976410158158497055e+01,5.791505791505791478e+01,3.745577484742938879e+01,4.013652330788241329e+01,3.733312497347243664e+01,4.305329433002629713e+01,4.305329433002629003e+01,4.305329432918881594e+01,4.305329432918884436e+01,4.700082831686443541e+01,7.050337817069569724e+01,8.602230929121284930e+01,2.877904605365691992e+01,7.050337817069569724e+01,1.854545813109999841e+01,7.284848604370003500e+01,5.053811477961487242e+01,5.393070445611562036e+01,5.694941825208987041e+01
9.280742459397970379e-01,6.857099329677026844e+01,6.571472439735912019e+01,6.473551637279595639e+01,6.761501210653753446e+01,6.644756498356736074e+01,6.627056672760514289e+01,6.543949324218382912e+01,7.729364721513026559e+00,8.320869709328327701e+00,3.670462873561881878e+01,7.243369592969859383e+00,6.318805610013573215e+01,6.977625829179388006e+01,7.050652776386522191e+01,6.933828488197183049e+01,6.944434190451181621e+01,7.402913078902514599e+01,7.110952490799022030e+01,7.476378427274119076e+01,7.206450162204875198e+01,7.294634134330766528e+01,7.317331836074208695e+01,7.382784538296347421e+01,7.298344487495599253e+01,6.200740810502020395e+01,9.160843716672951587e+01,7.206450162204875198e+01,6.938975980446802794e+01,6.517522797442191518e+01,7.090081640555141007e+01,7.104441855220041191e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,4.939259829911735977e+01,3.413681279245113842e+01,2.475915847090771749e+01,3.893803201833907934e+01,3.430485496643984789e+01,6.180820532273943257e+01,5.514033364713183261e+01,9.900677263766985448e+01,9.172629110780624728e+01,0.000000000000000000e+00,3.885417577921320742e+01,2.085764980231905241e+01,1.397000789265982590e+01,3.156833243377851161e+01,3.115900423741552316e+01,4.431029733315338603e+01,0.000000000000000000e+00,8.571428571430000432e+01,9.285714285714999505e+01,4.449352184244004604e+01,4.817182642983828345e+01,4.085670769110819123e+01,3.686599158901272766e+00,4.410229032564441098e+01,3.866969008949940445e+01,6.734772500171695242e+01,4.431029733315338603e+01,2.880460263646959618e+01,7.206205702784774303e+01,4.397931383968398222e+01,3.855754448911532961e+01,6.731621429714583371e+01,5.570765043199955358e+01,3.916041652342053681e+01,2.583759580304305459e+01,5.740025740025740220e+01,3.368158153121309795e+01,3.622822440247906428e+01,4.003261364496017904e+01,4.267832863695230117e+01,4.267832863695229406e+01,4.267832863756026995e+01,4.267832863756026995e+01,4.085670769100151034e+01,4.502048848634309763e+01,7.025311797600444663e+01,1.114936016032527988e+01,4.502048848634309763e+01,0.000000000000000000e+00,3.951515271040008059e+01,5.029768035791104808e+01,4.772314257695391859e+01,3.076338421396566503e+01
1.044083526682243246e+00,6.627056672760514289e+01,6.847842775986488562e+01,6.926952141057932977e+01,7.118644067796608965e+01,7.131759784881984388e+01,7.180073126142596607e+01,6.964156919313870731e+01,4.407723855343661512e+00,4.870433914248948781e+00,2.542838197829298608e+01,3.838763124813583172e+00,5.545166641532197360e+01,7.031152570953065606e+01,7.141139937894419631e+01,7.051648847831752676e+01,6.997051637284721437e+01,7.425230832725858932e+01,7.106450959945161117e+01,7.479019406293485872e+01,7.196235263872024746e+01,7.296414765859211116e+01,7.329790769704177933e+01,7.382784538296347421e+01,7.298344487495599253e+01,6.279129137391805671e+01,9.183612955390739785e+01,7.196235263872024746e+01,6.963481973941988201e+01,6.600491852672377036e+01,7.045529555626788465e+01,7.122262423096363193e+01,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.148273614663103359e+01,3.574133578397711375e+01,2.598443785693409325e+01,4.447950325911559588e+01,3.575560068264370273e+01,6.350638078887913451e+01,5.504329883790678224e+01,9.971546585701395315e+01,8.905050818449970507e+01,0.000000000000000000e+00,4.273041014982007368e+01,2.059682605545906853e+01,2.778216258879242062e+01,3.002371290096392542e+01,3.185615151011881352e+01,4.712179122981826396e+01,3.571428571429999721e+01,7.857142857140000558e+01,7.142857142855000063e+01,8.105681542015619812e+01,6.575045779832601056e+01,5.578941689713215624e+01,1.972671951763188503e+01,4.651912198769245066e+01,4.038734567115648844e+01,6.951673638341392802e+01,4.712179122981826396e+01,3.153107747612149581e+01,7.287782741919239982e+01,4.639003538316239172e+01,4.027063887720639457e+01,6.948894354391929085e+01,5.684980689594330272e+01,3.290799414360716924e+01,2.313548705754078227e+01,6.890604890604890898e+01,4.647478584747274510e+01,4.944694105891283442e+01,4.252686201381596476e+01,5.197478288492328602e+01,5.197478288492327891e+01,5.197478288444517602e+01,5.197478288444517602e+01,5.578941689702110551e+01,3.341131102153869392e+01,4.868289208112649646e+01,6.236355226640001348e+01,3.341131102153869392e+01,5.109671208259999986e+01,2.321405673790009416e+01,5.016281722732434645e+01,5.909118846401497649e+01,7.047521459080633122e+01
