# 'Date', 'Prev Close', 'Open', 'High', 'Low', 'Last', 'Close', 'VWAP', 'Volume', 'Turnover', 'Trades', 'Deliverable Volume', '%Deliverble', 'upperband', 'middleband', 'lowerband', 'DEMA', 'EMA', 'HT_TRENDLINE', 'KAMA', 'MA', 'mama', 'fama', 'MIDPOINT', 'MIDPRICE', 'SAR', 'SAREXT', 'SMA', 'T3', 'TEMA', 'TRIMA', 'WMA', 'CDL2CROWS', 'CDL3BLACKCROWS', 'CDL3INSIDE', 'CDL3LINESTRIKE', 'CDL3OUTSIDE', 'CDLBELTHOLD', 'CDLCLOSINGMARUBOZU', 'CDLDARKCLOUDCOVER', 'CDLDOJI', 'CDLDOJISTAR', 'CDLDRAGONFLYDOJI', 'CDLENGULFING', 'CDLEVENINGDOJISTAR', 'CDLEVENINGSTAR', 'CDLGAPSIDESIDEWHITE', 'CDLGRAVESTONEDOJI', 'CDLHAMMER', 'CDLHANGINGMAN', 'CDLHARAMI', 'CDLHARAMICROSS', 'CDLHIGHWAVE', 'CDLHIKKAKE', 'CDLHIKKAKEMOD', 'CDLHOMINGPIGEON', 'CDLINNECK', 'CDLINVERTEDHAMMER', 'CDLLONGLEGGEDDOJI', 'CDLLONGLINE', 'CDLMARUBOZU', 'CDLMATCHINGLOW', 'CDLMORNINGSTAR', 'CDLRICKSHAWMAN', 'CDLSEPARATINGLINES', 'CDLSHOOTINGSTAR', 'CDLSHORTLINE', 'CDLSPINNINGTOP', 'CDLSTICKSANDWICH', 'CDLTAKURI', 'CDLTASUKIGAP', 'CDLTHRUSTING', 'CDLTRISTAR', 'CDLUNIQUE3RIVER', 'CDLXSIDEGAP3METHODS', 'AD', 'ADOSC', 'OBV', 'HT_DCPERIOD', 'HT_DCPHASE', 'inphase', 'quadrature', 'sine', 'leadsine', 'HT_TRENDMODE', 'ATR', 'NATR', 'TRANGE', 'ADX', 'ADXR', 'APO', 'aroondown', 'aroonup', 'AROONOSC', 'BOP', 'CCI', 'CMO', 'DX', 'macd_x', 'macdsignal_x', 'macdhist_x', 'macd_y', 'macdsignal_y', 'macdhist_y', 'macd', 'macdsignal', 'macdhist', 'MFI', 'MINUS_DI', 'MINUS_DM', 'MOM', 'PLUS_DI', 'PLUS_DM', 'PPO', 'ROC', 'ROCP', 'ROCR', 'ROCR100', 'RSI', 'slowk', 'slowd', 'fastk_x', 'fastd_x', 'fastk_y', 'fastd_y', 'TRIX', 'ULTOSC', 'WILLR'
0.000000000000000000e+00,8.351464435146445453e+01,8.431703204047218492e+01,8.302980132450331041e+01,8.428819444444445708e+01,8.254637436762224922e+01,8.209205020920504126e+01,8.330225461942700349e+01,2.408661928075344516e+00,4.575624429454258291e+00,9.696772561350247344e+00,6.527585317660049569e-01,2.741426882144265420e+01,8.267516319515243595e+01,8.561919775792608789e+01,8.809483400094399030e+01,9.242106441128140659e+01,9.999999999999998579e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,9.065830539331727778e+01,1.000000000000000000e+02,9.999999999999998579e+01,1.000000000000000000e+02,8.479149632052330787e+01,5.226198243092085249e+00,1.000000000000000000e+02,8.395617714878520133e+01,8.295680766907045722e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.872234087679039760e+01,6.017198374438789443e+01,4.824454640800089678e+00,4.439562509085710929e+01,1.262990653772705762e+01,3.462929446140853429e+01,5.124474249160482486e+01,5.041990360108949432e+01,8.566615009650782042e+01,1.000000000000000000e+02,7.266102524796630746e+01,3.740773451665578619e+01,1.696428571428571175e+01,4.056230579523437285e+01,2.338804854852677551e+01,3.379790940909565222e+00,7.857142857140000558e+01,0.000000000000000000e+00,1.071428571429999721e+01,2.567256380911788582e+01,3.270463045271149838e+01,1.641393453690789528e+01,5.802515438401172787e+01,3.130404627432746167e+00,5.771136539635705276e+00,4.094183294624711067e+01,3.379790940909565222e+00,8.004148009827623866e+00,3.438289882292819044e+01,3.181533816146476568e+00,5.941985247290972438e+00,4.069057853020979110e+01,1.219948528661150888e+01,6.779153393196494903e+01,7.609784001301935064e+01,3.656716417910447348e+01,2.138173862187369068e+01,2.954066367620300326e+01,1.627634480656433880e+01,3.759967162152966580e+01,3.759967162152967290e+01,3.759967162171831490e+01,3.759967162171831490e+01,1.641393453692223403e+01,4.269002408302959850e+01,3.121773790709253404e+01,4.387681287270786612e+01,4.269002408302959850e+01,7.708169722809999769e+01,9.236056574269998976e+01,3.189976514672884988e+01,1.566779441201880729e+01,9.926825320293147570e+00
1.160092807424462080e-01,8.209205020920504126e+01,8.212478920741989441e+01,8.170529801324504149e+01,8.454861111111111427e+01,8.305227655986509205e+01,8.234309623430962688e+01,8.313273436175623488e+01,1.975746780223901489e+00,3.832939873677435383e+00,7.637910055778426965e+00,3.060578594675798514e-01,1.927473393772172017e+01,8.253946283474877532e+01,8.595200560518480870e+01,8.891287950248002403e+01,9.091049984094968295e+01,9.874883856254946579e+01,9.908791615079215376e+01,9.682738825049420939e+01,9.811077022444695217e+01,9.004474066411398780e+01,9.859259854405320311e+01,9.724604966139956730e+01,9.780170480035889113e+01,8.479149632052330787e+01,5.226198243092085249e+00,9.811077022444695217e+01,8.382463485806687231e+01,8.171537200519213684e+01,9.793948332613828711e+01,9.829517686236596319e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.875296185161829499e+01,6.158459172510131197e+01,5.325344111732478680e+00,4.780860546258523414e+01,1.320260599208762109e+01,3.013231105494408624e+01,5.095786273643360431e+01,5.221495090220737012e+01,8.690089528325653134e+01,1.000000000000000000e+02,6.817729442389995143e+01,3.324053058652393844e+01,8.482142857142854098e+00,4.253093069575017182e+01,2.513283804477098471e+01,4.953542392725751142e+00,7.142857142859999442e+01,0.000000000000000000e+00,1.428571428570000279e+01,6.413642255347632215e+01,3.284747580492519603e+01,1.717182342561488184e+01,5.802515438401172787e+01,4.458838698049149230e+00,4.967670215662664646e+00,4.679778166500217651e+01,4.953542392725751142e+00,5.630946167457857143e+00,4.189525019224046076e+01,4.472891427270376141e+00,5.106733956753416237e+00,4.655952465689763642e+01,1.278979868396760722e+01,6.524266057095699978e+01,6.986644626912561762e+01,4.465174129353233212e+01,2.047542889289656998e+01,2.673306376089344383e+01,1.699213582604438244e+01,4.372438234969636994e+01,4.372438234969637705e+01,4.372438234992687001e+01,4.372438234992687001e+01,1.717182342554249885e+01,4.940109563997443587e+01,4.274944668786458379e+01,5.010164633741467100e+01,4.940109563997443587e+01,8.626232814589999975e+01,8.778134179139998139e+01,3.017513526009072322e+01,2.415322692464998511e+01,1.226971013497326624e+01
2.320185614851197897e-01,8.234309623430962688e+01,8.263069139966273724e+01,8.750000000000001421e+01,8.576388888888888573e+01,8.811129848229343509e+01,8.769874476987448020e+01,8.823529411764704378e+01,5.931056721908321450e+00,1.098047910822478990e+01,2.247220113966292132e+01,1.251208465293257577e+00,1.519511233740638367e+01,8.618435482161672212e+01,8.735330180416886492e+01,8.785117036142273150e+01,9.028431295816147895e+01,9.793425177235012313e+01,9.839624054597305758e+01,9.573538692163262454e+01,9.668711986646212608e+01,9.021546439717008070e+01,9.829084444481497940e+01,9.449209932279909196e+01,9.596231493943471946e+01,7.694194603434179669e+01,9.519548197632248332e+01,9.668711986646212608e+01,8.451968981891471344e+01,8.171691659999913782e+01,9.592513976501538764e+01,9.708896457441917960e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.933850440798508430e+01,6.529226783288277147e+01,6.574667220862078665e+00,5.030831017129854388e+01,1.391352793436423241e+01,2.699541793097276354e+01,6.367807771055828425e+01,5.443897270594389681e+01,8.836733274284652850e+01,1.000000000000000000e+02,6.921768747157227608e+01,3.088446716464330422e+01,3.348214285714284699e+01,4.162736469125023575e+01,2.591613322073208536e+01,7.601626016405404584e+00,6.428571428569999568e+01,0.000000000000000000e+00,1.785714285715000216e+01,9.219400981393599182e+01,4.331727743958732901e+01,3.235560885272602860e+01,3.242101351600983605e+01,8.441748604851859739e+00,5.186674891766699602e+00,5.748682972010506376e+01,7.601626016405404584e+00,3.904897947979506512e+00,5.032859103055633909e+01,8.391021601704139243e+00,5.286347374961700041e+00,5.723184487623560557e+01,2.287845489275010635e+01,5.788712915766103606e+01,6.408015207873647512e+01,5.398009950248755473e+01,3.495881223124038684e+01,4.379676854000101116e+01,1.873101139794449921e+01,5.137602653874282055e+01,5.137602653874299818e+01,5.137602653935694264e+01,5.137602653935691421e+01,3.235560885266691855e+01,6.083401357126754050e+01,5.252749808347243743e+01,8.537570263724356323e+01,6.083401357126754050e+01,1.000000000000000000e+02,8.778134179139998139e+01,2.858878559460093527e+01,4.178960709615974167e+01,3.428850206692675329e+01
3.480278422275659977e-01,8.769874476987448020e+01,8.794266441821247327e+01,8.700331125827814560e+01,8.967013888888888573e+01,8.794266441821245905e+01,8.694560669456066648e+01,8.850652652992030767e+01,3.072353947901126592e+00,5.950074965121071813e+00,1.088341947064705373e+01,7.486590706733418088e-01,2.284193929838391313e+01,8.756267583972709190e+01,8.815904711858468090e+01,8.800750386719289509e+01,8.964941908754283872e+01,9.712217692198738916e+01,9.741469002217840512e+01,9.466938181685804921e+01,9.525001345599869751e+01,9.033704303798714363e+01,9.799963723097121715e+01,9.209932279909706665e+01,9.170031404217135673e+01,7.715617334423549778e+01,9.526909831716604060e+01,9.525001345599869751e+01,8.567228090532591978e+01,8.166023212710510393e+01,9.393969592187110607e+01,9.593200484549282692e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.913640842811565790e+01,6.663670436968678246e+01,5.866274999379555766e+00,5.173922048841743049e+01,1.486669411735345925e+01,3.864835908006364207e+01,7.605648560797362734e+01,5.740614608024910837e+01,9.021342727930834826e+01,1.000000000000000000e+02,6.544453946940156186e+01,2.807588865045017457e+01,1.071428571428571175e+01,4.078833911562941950e+01,2.711226360183719919e+01,1.180410375544134638e+01,5.714285714289999873e+01,0.000000000000000000e+00,2.142857142855000063e+01,3.938313792496414578e+01,4.900348390251900099e+01,3.114964820669766254e+01,3.242101351600983605e+01,1.180906486843352354e+01,6.090461063873135572e+00,6.464562671146875061e+01,1.180410375544134638e+01,3.301467827781266351e+00,5.974876698711865686e+01,1.171650884602819787e+01,6.149615054385520807e+00,6.442115507123529028e+01,3.045616357540156827e+01,5.512423115154879838e+01,5.870716461636659034e+01,4.639303482587064309e+01,3.340620996356653905e+01,3.997087542011839645e+01,2.172879335337240292e+01,4.529880569731423634e+01,4.529880569731424345e+01,4.529880569762384823e+01,4.529880569762384823e+01,3.114964820655011124e+01,7.114206598126797587e+01,6.248924165271607478e+01,7.367589188438293490e+01,7.114206598126797587e+01,9.243516946760000508e+01,9.289916587119998326e+01,2.712919858245427207e+01,5.282932332675966336e+01,4.493448481244812598e+01
6.960556844549046218e-01,8.694560669456066648e+01,8.743676222596963044e+01,8.667218543046358548e+01,8.776041666666668561e+01,8.566610455311972316e+01,8.493723849372383938e+01,8.701474826241732785e+01,2.608095084496932170e+00,5.067887249153560703e+00,1.251761899598828975e+01,7.381524462369777329e-01,2.784785179345684014e+01,8.773890670521856805e+01,8.845682256086880102e+01,8.842133042751964922e+01,8.884001196929594357e+01,9.622904853928712043e+01,9.657787597696486159e+01,9.345740480631548053e+01,9.378061251945743493e+01,9.034425233193587701e+01,9.771588826943101935e+01,9.115124153498872772e+01,8.963660834454910287e+01,7.736611610793131888e+01,9.534124233119271707e+01,9.378061251945743493e+01,8.668060629182960497e+01,8.131431560407619941e+01,9.201437677929584424e+01,9.473967455286233985e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.879275436035368330e+01,6.635924337612951263e+01,5.245731001001118443e+00,5.394378276457372579e+01,1.563816926631201198e+01,4.967635748519133898e+01,7.208293323694934429e+01,5.978880686314747805e+01,9.160283577418712753e+01,1.000000000000000000e+02,6.361357048357128008e+01,2.764004350605613780e+01,1.874999999999999645e+01,4.049656970964217351e+01,2.904090127851149816e+01,1.680603948910545853e+01,5.000000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,2.448820098360466702e+01,4.644538982319117082e+01,2.791870164775387408e+01,3.698891241008033859e+01,1.411119994732610650e+01,7.311600378435876735e+00,6.796327874198492225e+01,1.680603948910545853e+01,3.862090120782852409e+00,6.858780198732166866e+01,1.400152353474194200e+01,7.334666183655215832e+00,6.780503076186708711e+01,3.137604515949568196e+01,5.696202758242363018e+01,5.888859630112317944e+01,5.049751243781093990e+01,3.103967220728930343e+01,3.641826038023140910e+01,2.534866609347145072e+01,4.849242616065948397e+01,4.849242616065949107e+01,4.849242616100799808e+01,4.849242616100802650e+01,2.791870164769088802e+01,7.059841481998397228e+01,6.991093246779462334e+01,4.853002996756740828e+01,7.059841481998397228e+01,7.216787197470000592e+01,8.820101381409997998e+01,2.576717481337952620e+01,4.764888026921998687e+01,4.302848822560762443e+01
8.120649651973508298e-01,8.493723849372383938e+01,8.600337268128160417e+01,8.584437086092715674e+01,8.428819444444445708e+01,8.195615514333896101e+01,8.158995815899581316e+01,8.538735378877774451e+01,5.309284369444523755e+00,9.669258222240619816e+00,2.071572277036876386e+01,1.231245051136400592e+00,1.795427670476941273e+01,8.788490797853646086e+01,8.835172534594497051e+01,8.805276073691337047e+01,8.769509475011511768e+01,9.517113224598337240e+01,9.619738554650524520e+01,9.195060760121310750e+01,9.228968189891810425e+01,8.860790037759602455e+01,9.452045118807242829e+01,9.115124153498872772e+01,8.963660834454910287e+01,7.757186001635322725e+01,9.541194346493887224e+01,9.228968189891810425e+01,8.698879026140866699e+01,8.046187318316509618e+01,9.016977753866083845e+01,9.342297679438419777e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.803943279793215027e+01,6.390130703134266810e+01,4.114061211268971618e+00,5.887653297621749005e+01,1.598057119295456552e+01,5.436079385043047552e+01,6.517405071027118879e+01,6.083927874401339864e+01,9.218851425383434162e+01,1.000000000000000000e+02,6.470116573864696363e+01,3.059890505096154101e+01,3.214285714285713880e+01,4.105697669074555733e+01,3.162167759986515847e+01,1.910956252433040703e+01,4.285714285710000127e+01,1.428571428569999924e+01,3.571428571430000432e+01,1.900338446028134243e+01,3.706282640745636314e+01,2.285989701149474129e+01,4.478135376965934000e+01,1.497175140709963870e+01,8.474708381165541482e+00,6.735661167723006315e+01,1.910956252433040703e+01,5.368147313904074736e+00,7.034269474381021325e+01,1.486985858589660836e+01,8.470599518183107079e+00,6.728850789111243103e+01,3.112206980451826155e+01,6.106874871880387445e+01,6.328758757644315125e+01,4.751243781094527208e+01,2.752120642647322413e+01,3.311940355746315134e+01,2.686044153467567952e+01,4.596934981532414355e+01,4.596934981532415065e+01,4.596934981558707989e+01,4.596934981558705147e+01,2.285989701142732855e+01,4.335545107389305031e+01,6.379126772878684903e+01,6.620260106395162047e+00,4.335545107389305031e+01,3.746149873619999937e+01,6.735484672619998037e+01,2.445769522746665814e+01,2.934820336052379730e+01,2.060499896917023932e+01
9.280742459397970379e-01,8.158995815899581316e+01,8.102866779089376337e+01,8.170529801324504149e+01,8.177083333333334281e+01,8.035413153456998714e+01,7.966527196652720022e+01,8.150533988811662311e+01,4.099062184635588579e+00,7.346022979572872202e+00,1.357174696109966483e+01,2.142838193803655145e+00,4.838391801340166154e+01,8.867542535538495940e+01,8.779120686635135939e+01,8.607439758422560772e+01,8.643492717370708078e+01,9.405358338614645675e+01,9.613978706493008985e+01,9.056811988080363562e+01,9.099790085580494292e+01,8.738962719032545579e+01,9.279623464453553083e+01,9.056433408577878197e+01,8.963660834454910287e+01,8.765331152902699330e+01,4.242773842510239035e+00,9.099790085580494292e+01,8.651531484650874404e+01,7.943112238386564172e+01,8.842582903995136689e+01,9.208041668809929092e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.765315170854734106e+01,6.215653268628948069e+01,3.211392689745352413e+00,6.508884232421776517e+01,1.610578664971926699e+01,5.525888393952619282e+01,6.675745627865751430e+01,6.122220989148509318e+01,9.239785671723549854e+01,1.000000000000000000e+02,6.375962909892265884e+01,3.094183334703135557e+01,2.276785714285713880e+01,4.213406333434895856e+01,3.344666167470755624e+01,2.183894696100877297e+01,3.571428571429999721e+01,7.142857142859999620e+00,3.571428571430000432e+01,4.003240440701241454e+01,2.727380147760680273e+01,2.012309356730698084e+01,4.999960684452813098e+01,1.531015525528297161e+01,9.478414843311107063e+00,6.569020673467156257e+01,2.183894696100877297e+01,7.389271946469207819e+00,7.198288862738567673e+01,1.522326853273996505e+01,9.455817882010087772e+00,6.570358882067174022e+01,3.157996841629478979e+01,6.371597750755508116e+01,6.478704802467804313e+01,5.223880597014925087e+01,2.510509275799690343e+01,3.005617936490065034e+01,2.878314682947760872e+01,4.986921056298736943e+01,4.986921056298737653e+01,4.986921056324960944e+01,4.986921056324960944e+01,2.012309356723718423e+01,2.112151255701426322e+01,4.627786998428482690e+01,9.400812145304428213e+00,2.112151255701426322e+01,0.000000000000000000e+00,3.654312357029998282e+01,2.318416341058083674e+01,2.647876663385397933e+01,7.711492646729055878e+00
1.044083526682243246e+00,7.966527196652720022e+01,8.094435075885328956e+01,8.087748344370861275e+01,8.246527777777777146e+01,8.069139966273188236e+01,8.000000000000002842e+01,8.164095609425322664e+01,6.809399002109516985e+00,1.191176872761733918e+01,1.492584962713987728e+01,3.961270562671814766e+00,5.340953882538431685e+01,8.668711421666253614e+01,8.617971623751969901e+01,8.494058033004577624e+01,8.536983192554382072e+01,9.303037536258422335e+01,9.598635441576828953e+01,8.933546052209297272e+01,8.968997254965282195e+01,8.727799334019189814e+01,9.256683313103931710e+01,8.826185101580135495e+01,8.945715567519064848e+01,8.744071954210956221e+01,4.315828226553463765e+00,8.968997254965282195e+01,8.565455409006639798e+01,7.866695304996213167e+01,8.677588766978584545e+01,9.085195517452825698e+01,1.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+01,9.707624782056001322e+01,6.014452170505174422e+01,4.626917921602522910e+00,6.807203512887099350e+01,1.649254611695275941e+01,6.435702313383112028e+01,6.689117998483578731e+01,6.240051262784519537e+01,9.302791581322175318e+01,1.000000000000000000e+02,6.121267663147175142e+01,2.841954649492455331e+01,1.473214285714285410e+01,4.313421521766753841e+01,3.544337893191778477e+01,2.530391018207615161e+01,2.857142857139999848e+01,0.000000000000000000e+00,3.571428571430000432e+01,4.181788723265854912e+01,2.856667570465135952e+01,2.120697156498101066e+01,4.999960684452813098e+01,1.621572073742397890e+01,1.047731619740127229e+01,6.563997349620244393e+01,2.530391018207615161e+01,9.931644827806614728e+00,7.410864107328985995e+01,1.613461433137120338e+01,1.044119177338656357e+01,6.570522435016414420e+01,3.607388684427923664e+01,5.977088466525005117e+01,5.936356799440513754e+01,5.236318407960198584e+01,2.347222264648304346e+01,2.721175690038235473e+01,3.134313333014208425e+01,4.997967368315101311e+01,4.997967368315102021e+01,4.997967368348919592e+01,4.997967368348919592e+01,2.120697156482476942e+01,8.971201389097604562e+00,2.470070166425561098e+01,1.340524905775825104e+01,8.971201389097604562e+00,9.829706858930000735e+00,1.576373519839998139e+01,2.196646207801964579e+01,2.325927931221818312e+01,1.020299145299986776e+01
